#Point,X(min),Y(Counts)
502,0.168,8.17219300840635E-05
503,0.168,7.90616851771738E-05
504,0.168,7.6352005464826E-05
505,0.169,7.39116462897419E-05
506,0.169,7.30886246975789E-05
507,0.169,7.56161378737263E-05
508,0.170,7.94751937558207E-05
509,0.170,8.34856450187602E-05
510,0.170,8.46301269158798E-05
511,0.171,8.22936583273631E-05
512,0.171,7.96569713432032E-05
513,0.171,7.80575283524945E-05
514,0.172,7.90688954632175E-05
515,0.172,8.15334578624795E-05
516,0.172,8.19007493031631E-05
517,0.173,7.91433054973257E-05
518,0.173,7.49884127869549E-05
519,0.173,7.37737668803243E-05
520,0.174,7.62058874122623E-05
521,0.174,8.08674949816788E-05
522,0.174,8.52523168484487E-05
523,0.175,8.71997393817084E-05
524,0.175,8.48108731995779E-05
525,0.175,8.01309850357129E-05
526,0.176,7.80057775336199E-05
527,0.176,7.93991100631622E-05
528,0.176,8.26772974047328E-05
529,0.177,8.15389944899728E-05
530,0.177,7.87501401204957E-05
531,0.177,7.56322321043642E-05
532,0.178,7.47617057179235E-05
533,0.178,7.21516676209641E-05
534,0.178,7.0685598715864E-05
535,0.179,7.27854449870709E-05
536,0.179,7.76400301018806E-05
537,0.179,8.10127143267462E-05
538,0.180,8.11937199096565E-05
539,0.180,8.01694791823723E-05
540,0.180,7.95834629631732E-05
541,0.181,7.96925041749978E-05
542,0.181,8.15335875120855E-05
543,0.181,8.37289590236897E-05
544,0.182,8.60822923740254E-05
545,0.182,8.62039493764902E-05
546,0.182,8.57097236050604E-05
547,0.183,8.42190640002554E-05
548,0.183,8.31603217448608E-05
549,0.183,8.2023050133785E-05
550,0.184,8.12009272491182E-05
551,0.184,8.03334918271484E-05
552,0.184,7.66195256405153E-05
553,0.185,7.36733532604637E-05
554,0.185,7.09456493062975E-05
555,0.185,7.20305247970505E-05
556,0.186,7.23322872016382E-05
557,0.186,7.26131936991488E-05
558,0.186,7.32490307260421E-05
559,0.187,7.50957803402291E-05
560,0.187,7.74182143588944E-05
561,0.187,7.91687963778179E-05
562,0.188,7.92138555090729E-05
563,0.188,7.87035369802963E-05
564,0.188,7.79881392940376E-05
565,0.189,7.8485324907041E-05
566,0.189,7.96110135044519E-05
567,0.189,8.08524350013071E-05
568,0.190,8.04823118953647E-05
569,0.190,7.74458945497791E-05
570,0.190,7.57242803780546E-05
571,0.191,7.67025603200056E-05
572,0.191,7.95067339690665E-05
573,0.191,8.03307868649137E-05
574,0.192,8.03316885189919E-05
575,0.192,8.12386493913054E-05
576,0.192,8.311603756466E-05
577,0.193,8.35318592101416E-05
578,0.193,8.2153975609789E-05
579,0.193,7.99822916705206E-05
580,0.194,7.91113792818439E-05
581,0.194,8.19822399737091E-05
582,0.194,8.29041341233702E-05
583,0.195,8.15523837583761E-05
584,0.195,7.85514962980032E-05
585,0.195,7.69496076442719E-05
586,0.196,7.76713139624962E-05
587,0.196,7.78895260357515E-05
588,0.196,7.80781279069415E-05
589,0.197,7.82956946787487E-05
590,0.197,7.99537127721396E-05
591,0.197,8.16464916928531E-05
592,0.198,8.07133975851812E-05
593,0.198,7.72142932081206E-05
594,0.198,7.47826883280247E-05
595,0.199,7.61636628928479E-05
596,0.199,8.08582279814305E-05
597,0.199,8.18890336933103E-05
598,0.200,7.99754703332949E-05
599,0.200,7.81110854261076E-05
600,0.200,7.83988132608439E-05
601,0.201,7.79430801627826E-05
602,0.201,7.58213466808144E-05
603,0.201,7.3616834871986E-05
604,0.202,7.18555685468938E-05
605,0.202,7.18327826286362E-05
606,0.202,7.16864082234425E-05
607,0.203,7.31989535657179E-05
608,0.203,7.40340767699698E-05
609,0.203,7.55441735026407E-05
610,0.204,7.64428957318082E-05
611,0.204,7.38163803485567E-05
612,0.204,7.07244759181775E-05
613,0.205,6.7827352341348E-05
614,0.205,6.73247597504572E-05
615,0.205,6.81215214042378E-05
616,0.206,6.89160908010439E-05
617,0.206,6.97911254578756E-05
618,0.206,7.09363793594673E-05
619,0.207,7.09527299427353E-05
620,0.207,7.11085009977833E-05
621,0.207,7.16849909175221E-05
622,0.208,7.45265007065341E-05
623,0.208,7.59260122184359E-05
624,0.208,7.52334004504348E-05
625,0.209,7.30832177196916E-05
626,0.209,7.14000947480445E-05
627,0.209,7.15729883908328E-05
628,0.210,7.20077388787929E-05
629,0.210,7.16867942256785E-05
630,0.210,7.01985817571871E-05
631,0.211,6.95136929804898E-05
632,0.211,7.052995436384E-05
633,0.211,7.11633457277107E-05
634,0.212,7.294572431251E-05
635,0.212,7.49140027528467E-05
636,0.212,7.64950354995009E-05
637,0.213,7.72092722324694E-05
638,0.213,7.59142966085831E-05
639,0.213,7.52659719673647E-05
640,0.214,7.39249059085392E-05
641,0.214,7.3248644723806E-05
642,0.214,7.36097542355482E-05
643,0.215,7.32141431956956E-05
644,0.215,7.16280894733902E-05
645,0.215,7.12085315619898E-05
646,0.216,7.29930994571816E-05
647,0.216,7.59079879766175E-05
648,0.216,7.65016004840965E-05
649,0.217,7.56259234723986E-05
650,0.217,7.4681759056322E-05
651,0.217,7.47476711480721E-05
652,0.218,7.51461167997654E-05
653,0.218,7.52295374814918E-05
654,0.218,7.32930585536129E-05
655,0.219,7.37798191596597E-05
656,0.219,7.58111780264879E-05
657,0.219,7.93250860312901E-05
658,0.220,7.90226783252542E-05
659,0.220,7.74021230748384E-05
660,0.220,7.5868851475092E-05
661,0.221,7.34471588966925E-05
662,0.221,7.14864767446356E-05
663,0.221,6.93698938879247E-05
664,0.222,6.9997748624302E-05
665,0.222,7.10234066575065E-05
666,0.222,7.28150551891361E-05
667,0.223,7.37787878559755E-05
668,0.223,7.40586659963838E-05
669,0.223,7.39474354741667E-05
670,0.224,7.39779473303101E-05
671,0.224,7.34434255773556E-05
672,0.224,7.25871871668145E-05
673,0.225,7.38152223418484E-05
674,0.225,7.34469025440624E-05
675,0.225,6.87950776267363E-05
676,0.226,6.22031701118003E-05
677,0.226,5.93149304795649E-05
678,0.226,6.19698980581733E-05
679,0.227,6.59377358528804E-05
680,0.227,6.89468590098174E-05
681,0.227,6.90470192236298E-05
682,0.228,6.69505173229418E-05
683,0.228,6.64219181997167E-05
684,0.228,6.82036544296499E-05
685,0.229,7.03820330031199E-05
686,0.229,6.98030974203585E-05
687,0.229,6.72067078910143E-05
688,0.230,6.59898756205731E-05
689,0.230,6.5813245711866E-05
690,0.230,6.60667313177039E-05
691,0.231,6.53990947783529E-05
692,0.231,6.59464901478685E-05
693,0.231,6.53727051903644E-05
694,0.232,6.42810054158038E-05
695,0.232,6.20992795252329E-05
696,0.232,6.24527956952772E-05
697,0.233,6.40889265779069E-05
698,0.233,6.50887077283831E-05
699,0.233,6.45801925077628E-05
700,0.234,6.38118830493392E-05
701,0.234,6.45431156670238E-05
702,0.234,6.68288617937681E-05
703,0.235,6.80928128562507E-05
704,0.235,6.91014750047391E-05
705,0.235,6.95303028629698E-05
706,0.236,6.86009420746349E-05
707,0.236,6.5997212609641E-05
708,0.236,6.29493360068326E-05
709,0.237,6.1911322955491E-05
710,0.237,6.23292042617591E-05
711,0.237,6.59383782077466E-05
712,0.238,7.07697914020626E-05
713,0.238,7.55745557091781E-05
714,0.238,7.63198228967141E-05
715,0.239,7.48791122759182E-05
716,0.239,7.14571258417824E-05
717,0.239,6.90668438270227E-05
718,0.240,6.77856434737757E-05
719,0.240,6.82975060114968E-05
720,0.240,6.92703789755604E-05
721,0.241,7.0931102031186E-05
722,0.241,7.22439722472846E-05
723,0.241,7.39294112323483E-05
724,0.242,7.49128417995565E-05
725,0.242,7.52134461974359E-05
726,0.242,7.43682810418815E-05
727,0.243,7.16597593362419E-05
728,0.243,6.8687324071226E-05
729,0.243,6.71050036682575E-05
730,0.244,6.75530137750149E-05
731,0.244,6.73873274716884E-05
732,0.244,6.71293365420414E-05
733,0.245,6.71418241563665E-05
734,0.245,6.85746791896704E-05
735,0.245,6.98581985029159E-05
736,0.246,7.11342511774876E-05
737,0.246,7.17127978114309E-05
738,0.246,7.06262486621275E-05
739,0.247,6.79754033516741E-05
740,0.247,6.68968335463047E-05
741,0.247,6.7078484430663E-05
742,0.248,6.7958796415776E-05
743,0.248,6.76481500665942E-05
744,0.248,6.62755437945229E-05
745,0.249,6.68260271819274E-05
746,0.249,6.84137545627832E-05
747,0.249,7.13057304609375E-05
748,0.250,7.19731077010765E-05
749,0.250,6.97719432093489E-05
750,0.250,6.64241075101092E-05
751,0.251,6.47191002742828E-05
752,0.251,6.5268425654979E-05
753,0.251,6.76061818998099E-05
754,0.252,6.86193493721074E-05
755,0.252,6.97311330492729E-05
756,0.252,6.81627175665498E-05
757,0.253,6.63755743587293E-05
758,0.253,6.64735423155673E-05
759,0.253,6.68301494500824E-05
760,0.254,6.70648388096297E-05
761,0.254,6.60835946062321E-05
762,0.254,6.63321888860248E-05
763,0.255,6.56471734063035E-05
764,0.255,6.43471768067659E-05
765,0.255,6.41151894628713E-05
766,0.256,6.44747549656691E-05
767,0.256,6.46614268256787E-05
768,0.256,6.41431260063861E-05
769,0.257,6.44347168100654E-05
770,0.257,6.56201385168669E-05
771,0.257,6.57535126024754E-05
772,0.258,6.53759228578592E-05
773,0.258,6.39679134035993E-05
774,0.258,6.47223179417776E-05
775,0.259,6.68320794612628E-05
776,0.259,6.79321475285755E-05
777,0.259,6.65586396024261E-05
778,0.260,6.36904838727955E-05
779,0.260,6.20446940945176E-05
780,0.260,6.08653246670516E-05
781,0.261,5.97087411578431E-05
782,0.261,5.98685048314401E-05
783,0.261,6.06638491793003E-05
784,0.262,6.219364381234E-05
785,0.262,6.23631930846094E-05
786,0.262,6.43295385671836E-05
787,0.263,6.70275026696786E-05
788,0.263,6.96475827179405E-05
789,0.263,7.05676735594452E-05
790,0.264,6.83696000321883E-05
791,0.264,6.77010618387591E-05
792,0.264,6.78170540374154E-05
793,0.265,6.98058023825931E-05
794,0.265,7.01044738227101E-05
795,0.265,6.92246774894392E-05
796,0.266,6.89106838231565E-05
797,0.266,6.76899915303544E-05
798,0.266,6.64610547012423E-05
799,0.267,6.56551556968194E-05
800,0.267,6.49683369089417E-05
801,0.267,6.59103149612077E-05
802,0.268,6.59883286650468E-05
803,0.268,6.44872425799942E-05
804,0.268,6.1411559083277E-05
805,0.269,5.80096536051641E-05
806,0.269,5.58495556261426E-05
807,0.269,5.59704420974261E-05
808,0.270,5.49908744991608E-05
809,0.270,5.5703823575815E-05
810,0.270,5.61576266626958E-05
811,0.271,5.79421945578877E-05
812,0.271,6.20825429397289E-05
813,0.271,6.47257949084844E-05
814,0.272,6.65729305249075E-05
815,0.272,6.66820984397562E-05
816,0.272,6.80831569071844E-05
817,0.273,6.91689340520156E-05
818,0.273,6.84034562588506E-05
819,0.273,6.64713559517567E-05
820,0.274,6.61833688178084E-05
821,0.274,6.73331280432092E-05
822,0.274,6.76051505961257E-05
823,0.275,6.78057244297987E-05
824,0.275,6.77421283514651E-05
825,0.275,6.62541751821857E-05
826,0.276,6.53773372171976E-05
827,0.276,6.50773781207663E-05
828,0.276,6.7917856606094E-05
829,0.277,6.97979467951012E-05
