#Point,X(min),Y(Counts)
3260,1.087,97.21256618
3261,1.087,95.55739567
3262,1.088,92.95578295
3263,1.088,89.05426181
3264,1.088,83.61906812
3265,1.089,76.62751271
3266,1.089,68.31557228
3267,1.089,59.09776722
3268,1.09,49.47388714
3269,1.09,39.96031889
3270,1.09,31.03895488
3271,1.091,23.11630002
3272,1.091,16.47789977
3273,1.091,11.25206733
3274,1.092,7.403493932
3275,1.092,4.75870812
3276,1.092,3.060853102
3277,1.093,2.036361866
3278,1.093,1.44775187
3279,1.093,1.118629213
3280,1.094,0.93340592
3281,1.094,0.823706376
3282,1.094,0.752337165
3283,1.095,0.700153937
3284,1.095,0.657962602
3285,1.095,0.621370518
3286,1.096,0.588250484
3287,1.096,0.55753459
3288,1.096,0.528699082
3289,1.097,0.501541116
3290,1.097,0.475855098
3291,1.097,0.451603338
3292,1.098,0.428747414
3293,1.098,0.4072887
3294,1.098,0.387123482
3295,1.099,0.368216089
3296,1.099,0.350482865
3297,1.099,0.333917804
3298,1.1,0.318458389
3299,1.1,0.304014363
3300,1.1,0.29046837
3301,1.101,0.27769565
3302,1.101,0.265691229
3303,1.101,0.254466156
3304,1.102,0.243989322
3305,1.102,0.234185005
3306,1.102,0.224949741
3307,1.103,0.216238552
3308,1.103,0.208006412
3309,1.103,0.200266754
3310,1.104,0.192940855
3311,1.104,0.186018155
3312,1.104,0.179433399
3313,1.105,0.173233136
3314,1.105,0.167354218
3315,1.105,0.16178814
3316,1.106,0.156509398
3317,1.106,0.151495592
3318,1.106,0.146737921
3319,1.107,0.142215716
3320,1.107,0.137907004
3321,1.107,0.133771596
3322,1.108,0.129804461
3323,1.108,0.125986432
3324,1.108,0.122341387
3325,1.109,0.118851168
3326,1.109,0.115551288
3327,1.109,0.112393453
3328,1.11,0.109374283
3329,1.11,0.106482703
3330,1.11,0.103731588
3331,1.111,0.101089093
3332,1.111,0.098541853
3333,1.111,0.096096648
3334,1.112,0.093732347
3335,1.112,0.09146145
3336,1.112,0.089282489
3337,1.113,0.087224855
3338,1.113,0.085228644
3339,1.113,0.083276536
3340,1.114,0.081381799
3341,1.114,0.079566154
3342,1.114,0.077837648
3343,1.115,0.076177924
3344,1.115,0.074581056
3345,1.115,0.073059808
3346,1.116,0.071595689
3347,1.116,0.070185549
3348,1.116,0.068815298
3349,1.117,0.067504356
3350,1.117,0.066237161
3351,1.117,0.0650037
3352,1.118,0.063806152
3353,1.118,0.062678069
3354,1.118,0.061616663
3355,1.119,0.060594483
3356,1.119,0.059601453
3357,1.119,0.058628998
3358,1.12,0.057704715
3359,1.12,0.056809828
3360,1.12,0.055961457
3361,1.121,0.055131266
3362,1.121,0.054344816
3363,1.121,0.053588719
3364,1.122,0.05287151
3365,1.122,0.052186178
3366,1.122,0.051539001
3367,1.123,0.050936498
3368,1.123,0.050368545
3369,1.123,0.049830675
3370,1.124,0.049327732
3371,1.124,0.048845176
3372,1.124,0.048403742
3373,1.125,0.047989228
3374,1.125,0.047614744
3375,1.125,0.047280269
3376,1.126,0.046986666
3377,1.126,0.046746331
3378,1.126,0.046534901
3379,1.127,0.046361628
3380,1.127,0.046222419
3381,1.127,0.046117092
3382,1.128,0.046047576
3383,1.128,0.045985589
3384,1.128,0.045934431
3385,1.129,0.045877593
3386,1.129,0.045810909
3387,1.129,0.045702787
3388,1.13,0.045543814
3389,1.13,0.04534009
3390,1.13,0.04510556
3391,1.131,0.044826874
3392,1.131,0.044496828
3393,1.131,0.044107475
3394,1.132,0.043665227
3395,1.132,0.043189201
3396,1.132,0.042681794
3397,1.133,0.04216335
3398,1.133,0.041609943
3399,1.133,0.041030409
3400,1.134,0.040441748
3401,1.134,0.039863656
3402,1.134,0.039288051
3403,1.135,0.038702259
3404,1.135,0.038118366
3405,1.135,0.037559222
3406,1.136,0.037024157
3407,1.136,0.036498911
3408,1.136,0.035984058
3409,1.137,0.035466211
3410,1.137,0.034968329
3411,1.137,0.03447137
3412,1.138,0.033994708
3413,1.138,0.033530735
3414,1.138,0.033082355
3415,1.139,0.03264697
3416,1.139,0.032220337
3417,1.139,0.031813681
3418,1.14,0.031422992
3419,1.14,0.031042674
3420,1.14,0.030660557
3421,1.141,0.030277067
3422,1.141,0.029899394
3423,1.141,0.029544873
3424,1.142,0.029208511
3425,1.142,0.028885069
3426,1.142,0.028569383
3427,1.143,0.02826347
3428,1.143,0.027953785
3429,1.143,0.027647181
3430,1.144,0.02735075
3431,1.144,0.027068828
3432,1.144,0.026789619
3433,1.145,0.026509104
3434,1.145,0.026235667
3435,1.145,0.025968234
3436,1.146,0.025700984
3437,1.146,0.025448401
3438,1.146,0.025211261
3439,1.147,0.024989031
3440,1.147,0.024768867
3441,1.147,0.024539008
3442,1.148,0.02431693
3443,1.148,0.02410019
3444,1.148,0.023899076
3445,1.149,0.023692633
3446,1.149,0.023487506
3447,1.149,0.023283617
3448,1.15,0.023093691
3449,1.15,0.022905862
3450,1.15,0.022712882
3451,1.151,0.022521485
3452,1.151,0.022333792
3453,1.151,0.022162081
3454,1.152,0.021987942
3455,1.152,0.021820912
3456,1.152,0.021667746
3457,1.153,0.021517254
3458,1.153,0.021365369
3459,1.153,0.02120973
3460,1.154,0.021062214
3461,1.154,0.020909574
3462,1.154,0.020755653
3463,1.155,0.020606069
3464,1.155,0.02046736
3465,1.155,0.020325107
3466,1.156,0.020178507
3467,1.156,0.020035463
3468,1.156,0.019898273
3469,1.157,0.019772807
3470,1.157,0.019654062
3471,1.157,0.019537555
3472,1.158,0.019411451
3473,1.158,0.01928039
3474,1.158,0.019150728
3475,1.159,0.019027719
3476,1.159,0.018910013
3477,1.159,0.018787403
3478,1.16,0.018660308
3479,1.16,0.018532949
3480,1.16,0.018418184
3481,1.161,0.01829832
3482,1.161,0.018178815
3483,1.161,0.018060869
3484,1.162,0.017953603
3485,1.162,0.017845153
3486,1.162,0.017729643
3487,1.163,0.017615817
3488,1.163,0.017507847
3489,1.163,0.017400831
3490,1.164,0.017285234
3491,1.164,0.017173271
3492,1.164,0.017062285
3493,1.165,0.016959777
3494,1.165,0.016843574
3495,1.165,0.016730767
3496,1.166,0.016619656
3497,1.166,0.016510576
3498,1.166,0.016403897
3499,1.167,0.016300228
3500,1.167,0.016207773
3501,1.167,0.016112462
3502,1.168,0.016008028
3503,1.168,0.015900729
3504,1.168,0.015799327
3505,1.169,0.015708435
3506,1.169,0.015622185
3507,1.169,0.015527237
3508,1.17,0.015423565
3509,1.17,0.015325514
3510,1.17,0.015234951
3511,1.171,0.015154075
3512,1.171,0.01506944
3513,1.171,0.014983945
3514,1.172,0.014896435
3515,1.172,0.014810794
3516,1.172,0.014721202
3517,1.173,0.014641002
3518,1.173,0.01455856
3519,1.173,0.014489488
3520,1.174,0.014420519
3521,1.174,0.014349061
3522,1.174,0.014264145
3523,1.175,0.014183706
3524,1.175,0.014114454
3525,1.175,0.014053089
3526,1.176,0.013989929
3527,1.176,0.013923132
3528,1.176,0.013858832
3529,1.177,0.013791685
3530,1.177,0.013725919
3531,1.177,0.013666409
3532,1.178,0.013605578
3533,1.178,0.01354137
3534,1.178,0.013473007
3535,1.179,0.013415124
3536,1.179,0.013369614
3537,1.179,0.013333163
3538,1.18,0.013292357
3539,1.18,0.013248182
3540,1.18,0.013197941
3541,1.181,0.013154206
3542,1.181,0.01310386
3543,1.181,0.013051246
3544,1.182,0.012996503
3545,1.182,0.012945117
3546,1.182,0.012905253
3547,1.183,0.012872796
3548,1.183,0.012851504
3549,1.183,0.012828073
3550,1.184,0.012797679
3551,1.184,0.012757015
3552,1.184,0.012719123
3553,1.185,0.012689558
3554,1.185,0.012666633
3555,1.185,0.012637631
3556,1.186,0.012597689
3557,1.186,0.012555287
3558,1.186,0.012517893
3559,1.187,0.012486723
3560,1.187,0.012456767
3561,1.187,0.01242191
3562,1.188,0.012385639
3563,1.188,0.012350694
3564,1.188,0.012320144
3565,1.189,0.01228509
3566,1.189,0.012248178
3567,1.189,0.012203374
3568,1.19,0.012163142
3569,1.19,0.012123265
3570,1.19,0.01209668
3571,1.191,0.012068561
3572,1.191,0.01203962
3573,1.191,0.012001559
3574,1.192,0.011958808
3575,1.192,0.011916754
3576,1.192,0.011873002
3577,1.193,0.01183494
3578,1.193,0.011800421
3579,1.193,0.011762876
3580,1.194,0.011721546
3581,1.194,0.011672292
3582,1.194,0.011622845
3583,1.195,0.011577562
3584,1.195,0.011537635
3585,1.195,0.011500675
3586,1.196,0.011459178
3587,1.196,0.011414908
3588,1.196,0.011366881
3589,1.197,0.011321129
3590,1.197,0.011274411
3591,1.197,0.011231672
3592,1.198,0.011192422
3593,1.198,0.011146846
3594,1.198,0.011103163
3595,1.199,0.011058788
3596,1.199,0.011019668
3597,1.199,0.010982912
3598,1.2,0.010944445
3599,1.2,0.01090564
3600,1.2,0.010868733
3601,1.201,0.010831914
3602,1.201,0.010799717
3603,1.201,0.010761644
3604,1.202,0.010723577
3605,1.202,0.010689558
3606,1.202,0.010657479
3607,1.203,0.010623416
3608,1.203,0.010588392
3609,1.203,0.010551551
3610,1.204,0.010516747
3611,1.204,0.010482103
3612,1.204,0.010448482
3613,1.205,0.010411865
3614,1.205,0.010374992
3615,1.205,0.010336558
3616,1.206,0.010292545
3617,1.206,0.010245577
3618,1.206,0.010204155
3619,1.207,0.010168424
3620,1.207,0.010135105
3621,1.207,0.010093966
3622,1.208,0.010054484
3623,1.208,0.010018487
3624,1.208,0.009981363
3625,1.209,0.009942615
3626,1.209,0.009900235
3627,1.209,0.009856857
3628,1.21,0.009812956
3629,1.21,0.009765996
3630,1.21,0.009724853
3631,1.211,0.009683784
3632,1.211,0.009644016
3633,1.211,0.00959895
3634,1.212,0.009557637
3635,1.212,0.009518657
3636,1.212,0.009491562
3637,1.213,0.009460429
3638,1.213,0.009425355
3639,1.213,0.009383572
3640,1.214,0.00934877
3641,1.214,0.009311167
3642,1.214,0.009274428
3643,1.215,0.009234347
3644,1.215,0.00920426
3645,1.215,0.009179195
3646,1.216,0.009159644
3647,1.216,0.009144916
3648,1.216,0.009137218
3649,1.217,0.009149571
3650,1.217,0.009194755
3651,1.217,0.009284729
3652,1.218,0.009422698
3653,1.218,0.009628139
3654,1.218,0.009933618
3655,1.219,0.010363132
3656,1.219,0.010925371
3657,1.219,0.011636533
3658,1.22,0.012495145
3659,1.22,0.013485397
3660,1.22,0.014568703
3661,1.221,0.015705467
3662,1.221,0.016851721
3663,1.221,0.0179676
3664,1.222,0.019033331
3665,1.222,0.020048058
3666,1.222,0.020989408
3667,1.223,0.021835926
3668,1.223,0.022580653
3669,1.223,0.023232368
3670,1.224,0.02380976
3671,1.224,0.024320753
3672,1.224,0.024767405
3673,1.225,0.025152423
3674,1.225,0.025472235
3675,1.225,0.025734117
3676,1.226,0.025959055
3677,1.226,0.026138232
3678,1.226,0.026280913
3679,1.227,0.02637322
3680,1.227,0.026419506
3681,1.227,0.026441234
3682,1.228,0.026442242
3683,1.228,0.026439448
3684,1.228,0.026417732
3685,1.229,0.026383516
3686,1.229,0.026346317
3687,1.229,0.026295781
3688,1.23,0.026218502
3689,1.23,0.026120782
3690,1.23,0.026025949
3691,1.231,0.025931442
3692,1.231,0.0258252
3693,1.231,0.025702062
3694,1.232,0.02557196
3695,1.232,0.025429152
3696,1.232,0.025285003
3697,1.233,0.02513957
3698,1.233,0.024996
3699,1.233,0.024834688
3700,1.234,0.024657031
3701,1.234,0.024471401
3702,1.234,0.024289394
3703,1.235,0.024105465
3704,1.235,0.023924513
3705,1.235,0.023723651
3706,1.236,0.02352867
3707,1.236,0.02334044
3708,1.236,0.023161768
3709,1.237,0.02298149
3710,1.237,0.022796678
3711,1.237,0.022620248
3712,1.238,0.022439428
3713,1.238,0.022249779
3714,1.238,0.022049408
3715,1.239,0.021847609
3716,1.239,0.021652929
3717,1.239,0.021466165
3718,1.24,0.021273872
3719,1.24,0.021069487
3720,1.24,0.020860437
3721,1.241,0.02066174
3722,1.241,0.020478591
3723,1.241,0.020289577
3724,1.242,0.020096677
3725,1.242,0.019898071
3726,1.242,0.019715023
3727,1.243,0.019533103
3728,1.243,0.019350283
3729,1.243,0.019166281
3730,1.244,0.018978525
3731,1.244,0.018794697
3732,1.244,0.018600957
3733,1.245,0.018419687
3734,1.245,0.018239201
3735,1.245,0.018069731
3736,1.246,0.01789522
3737,1.246,0.01771743
3738,1.246,0.017543853
3739,1.247,0.017377026
3740,1.247,0.017213515
3741,1.247,0.017050787
3742,1.248,0.016886702
3743,1.248,0.016730301
3744,1.248,0.01657477
3745,1.249,0.016429043
3746,1.249,0.016278015
3747,1.249,0.016127981
3748,1.25,0.01598336
3749,1.25,0.015849628
3750,1.25,0.015714279
3751,1.251,0.01558053
3752,1.251,0.015436982
3753,1.251,0.015296153
3754,1.252,0.015148216
3755,1.252,0.015009001
3756,1.252,0.014873505
3757,1.253,0.014742439
3758,1.253,0.014605241
3759,1.253,0.014473193
3760,1.254,0.01434191
3761,1.254,0.014226159
3762,1.254,0.014117966
3763,1.255,0.014012101
3764,1.255,0.013899423
3765,1.255,0.013782709
3766,1.256,0.013669727
3767,1.256,0.013557745
3768,1.256,0.013446852
3769,1.257,0.01334003
3770,1.257,0.013236909
3771,1.257,0.013131398
3772,1.258,0.013026116
3773,1.258,0.012925751
3774,1.258,0.01283046
3775,1.259,0.012735721
3776,1.259,0.012636013
3777,1.259,0.01252951
3778,1.26,0.012426216
3779,1.26,0.012333371
3780,1.26,0.012246393
3781,1.261,0.01216148
3782,1.261,0.012072874
3783,1.261,0.011989096
3784,1.262,0.011900753
3785,1.262,0.011820237
3786,1.262,0.011736157
3787,1.263,0.011663568
3788,1.263,0.01158945
3789,1.263,0.011519857
3790,1.264,0.011442964
3791,1.264,0.011365777
3792,1.264,0.011299544
3793,1.265,0.011235209
3794,1.265,0.011172782
3795,1.265,0.011101568
3796,1.266,0.011040708
3797,1.266,0.010984032
3798,1.266,0.010922281
3799,1.267,0.010850857
3800,1.267,0.01077655
3801,1.267,0.0107136
3802,1.268,0.010659115
3803,1.268,0.010600808
3804,1.268,0.010538893
3805,1.269,0.010476795
3806,1.269,0.010421925
3807,1.269,0.010373355
3808,1.27,0.010323289
3809,1.27,0.010274483
3810,1.27,0.010224963
3811,1.271,0.01017688
3812,1.271,0.010125044
3813,1.271,0.010086743
3814,1.272,0.010053333
3815,1.272,0.01001749
3816,1.272,0.009965877
3817,1.273,0.009912654
3818,1.273,0.009870862
3819,1.273,0.009836842
3820,1.274,0.00980246
3821,1.274,0.009763091
3822,1.274,0.009717744
3823,1.275,0.009682974
3824,1.275,0.009647105
3825,1.275,0.009615322
3826,1.276,0.009579963
3827,1.276,0.00954894
3828,1.276,0.009516729
3829,1.277,0.00948089
3830,1.277,0.009447554
3831,1.277,0.009418263
3832,1.278,0.009385939
3833,1.278,0.009351296
3834,1.278,0.009316745
3835,1.279,0.009282202
3836,1.279,0.009257177
3837,1.279,0.009231792
3838,1.28,0.009207348
3839,1.28,0.009170075
3840,1.28,0.009130552
3841,1.281,0.009096656
3842,1.281,0.009068964
3843,1.281,0.00904267
3844,1.282,0.009008282
3845,1.282,0.008974329
3846,1.282,0.008944879
3847,1.283,0.008913778
3848,1.283,0.008883375
3849,1.283,0.008846011
3850,1.284,0.008817793
3851,1.284,0.008792472
3852,1.284,0.008763116
3853,1.285,0.008728062
3854,1.285,0.008694163
3855,1.285,0.008664106
3856,1.286,0.008640255
3857,1.286,0.008617177
3858,1.286,0.008592613
3859,1.287,0.008558444
3860,1.287,0.008521973
3861,1.287,0.008494963
3862,1.288,0.008470578
3863,1.288,0.008443416
3864,1.288,0.008415663
3865,1.289,0.008386815
3866,1.289,0.00835551
3867,1.289,0.00832675
3868,1.29,0.008304395
3869,1.29,0.008276851
3870,1.29,0.00824921
3871,1.291,0.008219776
3872,1.291,0.008192709
3873,1.291,0.008162962
3874,1.292,0.00813758
3875,1.292,0.008118658
3876,1.292,0.008093593
3877,1.293,0.008065189
3878,1.293,0.008033674
3879,1.293,0.008008952
3880,1.294,0.007986667
3881,1.294,0.007966763
3882,1.294,0.007942592
3883,1.295,0.007914993
3884,1.295,0.007883134
3885,1.295,0.007850448
3886,1.296,0.007820946
3887,1.296,0.007794363
3888,1.296,0.007771395
3889,1.297,0.007750634
3890,1.297,0.007726149
3891,1.297,0.007700994
3892,1.298,0.007673077
3893,1.298,0.007654353
3894,1.298,0.007637057
3895,1.299,0.007614333
3896,1.299,0.007586445
3897,1.299,0.007558362
3898,1.3,0.00753618
3899,1.3,0.00751421
3900,1.3,0.007493301
3901,1.301,0.007471549
3902,1.301,0.007446521
3903,1.301,0.007420478
3904,1.302,0.007391072
3905,1.302,0.007364162
3906,1.302,0.007332503
3907,1.303,0.007307552
3908,1.303,0.00728296
3909,1.303,0.007260633
3910,1.304,0.007238018
3911,1.304,0.007219382
3912,1.304,0.007198107
3913,1.305,0.007170117
3914,1.305,0.007140889
3915,1.305,0.007115327
3916,1.306,0.00708573
3917,1.306,0.007057001
3918,1.306,0.007029748
3919,1.307,0.00701137
3920,1.307,0.006990874
3921,1.307,0.006968277
3922,1.308,0.006944516
3923,1.308,0.00692041
3924,1.308,0.006902613
3925,1.309,0.006884425
3926,1.309,0.006864254
3927,1.309,0.006836292
3928,1.31,0.006811313
3929,1.31,0.006785318
3930,1.31,0.006762887
3931,1.311,0.00673679
3932,1.311,0.00671154
3933,1.311,0.00668961
3934,1.312,0.006670043
3935,1.312,0.006653906
3936,1.312,0.006631624
3937,1.313,0.006609976
3938,1.313,0.00659232
3939,1.313,0.006578467
3940,1.314,0.006558612
3941,1.314,0.006532365
3942,1.314,0.006503661
3943,1.315,0.006481796
3944,1.315,0.006460274
3945,1.315,0.006445715
3946,1.316,0.006427533
3947,1.316,0.006409317
3948,1.316,0.006389603
3949,1.317,0.00637282
3950,1.317,0.006358256
3951,1.317,0.006338652
3952,1.318,0.006319259
3953,1.318,0.006300367
3954,1.318,0.006282376
3955,1.319,0.006270505
3956,1.319,0.006256278
3957,1.319,0.006238348
3958,1.32,0.006218021
3959,1.32,0.006200657
3960,1.32,0.006187081
3961,1.321,0.006168241
3962,1.321,0.00614868
3963,1.321,0.006129863
3964,1.322,0.006107678
3965,1.322,0.00609142
3966,1.322,0.006083853
3967,1.323,0.006083329
3968,1.323,0.00607463
3969,1.323,0.006061496
3970,1.324,0.006042271
3971,1.324,0.006031685
3972,1.324,0.006021675
3973,1.325,0.006013649
3974,1.325,0.00600415
3975,1.325,0.005997395
3976,1.326,0.005996533
3977,1.326,0.005995973
3978,1.326,0.005993691
3979,1.327,0.00599417
3980,1.327,0.005992613
3981,1.327,0.005990024
3982,1.328,0.005983575
3983,1.328,0.005978325
3984,1.328,0.005965439
3985,1.329,0.005956452
3986,1.329,0.005943861
3987,1.329,0.005929638
3988,1.33,0.005916
3989,1.33,0.005906107
3990,1.33,0.005898641
3991,1.331,0.005881683
3992,1.331,0.005866521
3993,1.331,0.005858599
3994,1.332,0.005853215
3995,1.332,0.005837399
3996,1.332,0.005813261
3997,1.333,0.005792441
3998,1.333,0.00577678
3999,1.333,0.005767946
4000,1.334,0.005751825
4001,1.334,0.005729893
4002,1.334,0.005707178
4003,1.335,0.005692333
4004,1.335,0.005682566
4005,1.335,0.005671786
4006,1.336,0.005657482
4007,1.336,0.005645794
4008,1.336,0.005636036
4009,1.337,0.005627126
4010,1.337,0.005609808
4011,1.337,0.005585674
4012,1.338,0.005559936
4013,1.338,0.005545502
4014,1.338,0.00553269
4015,1.339,0.00552009
4016,1.339,0.005504072
4017,1.339,0.005494125
4018,1.34,0.005479856
4019,1.34,0.005465981
4020,1.34,0.005450929
4021,1.341,0.00543975
4022,1.341,0.005428874
4023,1.341,0.005414118
4024,1.342,0.00539932
4025,1.342,0.005384336
4026,1.342,0.005368668
4027,1.343,0.005351697
4028,1.343,0.005334422
4029,1.343,0.005319985
4030,1.344,0.005308301
4031,1.344,0.005298531
4032,1.344,0.005289977
4033,1.345,0.005283291
4034,1.345,0.005274911
4035,1.345,0.005268694
4036,1.346,0.005258038
4037,1.346,0.005241865
4038,1.346,0.0052226
4039,1.347,0.005212176
4040,1.347,0.00520393
4041,1.347,0.00519487
4042,1.348,0.005183431
4043,1.348,0.005172691
4044,1.348,0.005156567
4045,1.349,0.005140813
4046,1.349,0.005129898
4047,1.349,0.005126989
4048,1.35,0.005120573
4049,1.35,0.005111055
4050,1.35,0.005098387
4051,1.351,0.005088659
4052,1.351,0.005082908
4053,1.351,0.005074875
4054,1.352,0.005063655
4055,1.352,0.005050027
4056,1.352,0.005042946
4057,1.353,0.005038512
4058,1.353,0.005036758
4059,1.353,0.005037355
4060,1.354,0.005032959
4061,1.354,0.005024318
4062,1.354,0.005009235
4063,1.355,0.004995275
4064,1.355,0.004984806
4065,1.355,0.004980856
4066,1.356,0.004978562
4067,1.356,0.004974894
4068,1.356,0.004970092
4069,1.357,0.004961007
4070,1.357,0.004951629
4071,1.357,0.004939106
4072,1.358,0.004929325
4073,1.358,0.004919685
4074,1.358,0.004913003
4075,1.359,0.004910655
4076,1.359,0.004908766
4077,1.359,0.00490229
4078,1.36,0.004890984
4079,1.36,0.004883878
4080,1.36,0.004875524
4081,1.361,0.004864526
4082,1.361,0.004848981
4083,1.361,0.004838782
4084,1.362,0.004832685
4085,1.362,0.004829428
4086,1.362,0.004825459
4087,1.363,0.004822094
4088,1.363,0.004816584
4089,1.363,0.004809084
4090,1.364,0.004802643
4091,1.364,0.004792858
4092,1.364,0.004783919
4093,1.365,0.004773166
4094,1.365,0.004764303
4095,1.365,0.004756653
4096,1.366,0.004753535
4097,1.366,0.004747541
4098,1.366,0.004741876
4099,1.367,0.004730565
4100,1.367,0.004726144
4101,1.367,0.004720755
4102,1.368,0.004715428
4103,1.368,0.004707883
4104,1.368,0.004697031
4105,1.369,0.004690274
4106,1.369,0.004683919
4107,1.369,0.004679058
4108,1.37,0.004669724
4109,1.37,0.004660864
4110,1.37,0.004652189
4111,1.371,0.004645745
4112,1.371,0.004639572
4113,1.371,0.004637796
4114,1.372,0.004634694
4115,1.372,0.004628891
4116,1.372,0.004621778
4117,1.373,0.004612569
4118,1.373,0.004606599
4119,1.373,0.004598001
4120,1.374,0.004592235
4121,1.374,0.004581674
4122,1.374,0.004574495
4123,1.375,0.004569688
4124,1.375,0.00456966
4125,1.375,0.004569513
4126,1.376,0.004563442
4127,1.376,0.004555769
4128,1.376,0.004548126
4129,1.377,0.004543282
4130,1.377,0.004536544
4131,1.377,0.004525763
4132,1.378,0.004523292
4133,1.378,0.004521532
4134,1.378,0.00451793
4135,1.379,0.004510651
4136,1.379,0.004504113
4137,1.379,0.004504826
4138,1.38,0.004503511
4139,1.38,0.004503898
4140,1.38,0.00449694
4141,1.381,0.004489312
4142,1.381,0.004480758
4143,1.381,0.004474844
4144,1.382,0.004468769
4145,1.382,0.004461768
4146,1.382,0.004458201
4147,1.383,0.004452907
4148,1.383,0.004445363
4149,1.383,0.004438922
4150,1.384,0.004435024
4151,1.384,0.004435398
4152,1.384,0.004430767
4153,1.385,0.004427023
4154,1.385,0.004425291
4155,1.385,0.004427744
4156,1.386,0.004428238
4157,1.386,0.004421735
4158,1.386,0.00441306
4159,1.387,0.004406029
4160,1.387,0.004395483
4161,1.387,0.004389047
4162,1.388,0.004388378
4163,1.388,0.004389438
4164,1.388,0.004386642
4165,1.389,0.004378075
4166,1.389,0.004376027
4167,1.389,0.004375971
4168,1.39,0.004371886
4169,1.39,0.004366528
4170,1.39,0.004357946
4171,1.391,0.004352498
4172,1.391,0.004346845
4173,1.391,0.004341892
4174,1.392,0.004338077
4175,1.392,0.004332166
4176,1.392,0.004325403
4177,1.393,0.004316956
4178,1.393,0.004311558
4179,1.393,0.004306956
4180,1.394,0.00430485
4181,1.394,0.004298305
4182,1.394,0.004289845
4183,1.395,0.004282654
4184,1.395,0.004276662
4185,1.395,0.004271998
4186,1.396,0.004263375
4187,1.396,0.004254105
4188,1.396,0.004245003
4189,1.397,0.004238999
4190,1.397,0.004233053
4191,1.397,0.004225906
4192,1.398,0.004216425
4193,1.398,0.004215966
4194,1.398,0.004215629
4195,1.399,0.004214049
4196,1.399,0.004207058
4197,1.399,0.004197201
4198,1.4,0.004184802
4199,1.4,0.004173723
4200,1.4,0.004167589
4201,1.401,0.004163833
4202,1.401,0.004159007
4203,1.401,0.004153589
4204,1.402,0.004148356
4205,1.402,0.004145276
4206,1.402,0.00414332
4207,1.403,0.004138699
4208,1.403,0.004131435
4209,1.403,0.004122737
4210,1.404,0.004117517
4211,1.404,0.004106977
4212,1.404,0.004098694
4213,1.405,0.004090343
4214,1.405,0.004085153
4215,1.405,0.004081288
4216,1.406,0.004079261
4217,1.406,0.004078059
4218,1.406,0.004070517
4219,1.407,0.004061331
4220,1.407,0.004052855
4221,1.407,0.004049005
4222,1.408,0.004049322
4223,1.408,0.004050503
4224,1.408,0.004045072
4225,1.409,0.00403735
4226,1.409,0.00403185
4227,1.409,0.004030734
4228,1.41,0.004027648
4229,1.41,0.004019404
4230,1.41,0.004013566
4231,1.411,0.004012713
4232,1.411,0.004014708
4233,1.411,0.004011737
4234,1.412,0.004002691
4235,1.412,0.003994036
4236,1.412,0.003988254
4237,1.413,0.003984609
4238,1.413,0.003982069
4239,1.413,0.003979096
4240,1.414,0.003973789
4241,1.414,0.003965393
4242,1.414,0.003957655
4243,1.415,0.003947366
4244,1.415,0.00394496
4245,1.415,0.003942788
4246,1.416,0.003940671
4247,1.416,0.003933702
4248,1.416,0.003928247
4249,1.417,0.003926933
4250,1.417,0.003919984
4251,1.417,0.003909737
4252,1.418,0.003899944
4253,1.418,0.003893447
4254,1.418,0.003887077
4255,1.419,0.003878151
4256,1.419,0.003868402
4257,1.419,0.003861096
4258,1.42,0.003856198
4259,1.42,0.003851877
4260,1.42,0.003848858
4261,1.421,0.003844641
4262,1.421,0.003838953
4263,1.421,0.00382632
4264,1.422,0.003816088
4265,1.422,0.003808364
4266,1.422,0.003803256
4267,1.423,0.00379388
4268,1.423,0.00378251
4269,1.423,0.003776253
4270,1.424,0.003772655
4271,1.424,0.003769046
4272,1.424,0.003760601
4273,1.425,0.003751337
4274,1.425,0.003743715
4275,1.425,0.003738832
4276,1.426,0.003731884
4277,1.426,0.003722539
4278,1.426,0.003712827
4279,1.427,0.003706072
4280,1.427,0.003702278
4281,1.427,0.003696544
4282,1.428,0.003691282
4283,1.428,0.00368443
4284,1.428,0.003677762
4285,1.429,0.00366955
4286,1.429,0.003658658
4287,1.429,0.0036507
4288,1.43,0.003643692
4289,1.43,0.00363982
4290,1.43,0.003629394
4291,1.431,0.003621208
4292,1.431,0.003614129
4293,1.431,0.003608956
4294,1.432,0.003600406
4295,1.432,0.003587344
4296,1.432,0.003576274
4297,1.433,0.003567315
4298,1.433,0.003562897
4299,1.433,0.003561673
4300,1.434,0.003554063
4301,1.434,0.003545328
4302,1.434,0.003536135
4303,1.435,0.003535936
4304,1.435,0.003535498
4305,1.435,0.003533847
4306,1.436,0.003526479
4307,1.436,0.003520346
4308,1.436,0.003513811
4309,1.437,0.003511218
4310,1.437,0.003505387
4311,1.437,0.003499032
4312,1.438,0.003487644
4313,1.438,0.003475379
4314,1.438,0.003465161
4315,1.439,0.003459676
4316,1.439,0.003459259
4317,1.439,0.003456638
4318,1.44,0.003453794
4319,1.44,0.003447985
4320,1.44,0.003443176
4321,1.441,0.003437488
4322,1.441,0.003429253
4323,1.441,0.003417409
4324,1.442,0.003409536
4325,1.442,0.003402504
4326,1.442,0.003396736
4327,1.443,0.003390553
4328,1.443,0.003388528
4329,1.443,0.003391009
4330,1.444,0.003386592
4331,1.444,0.00338136
4332,1.444,0.003373569
4333,1.445,0.003365511
4334,1.445,0.003355152
