#Point,X(min),Y(Counts)
3903,1.301,0.006643676
3904,1.302,0.006617986
3905,1.302,0.006597069
3906,1.302,0.006576542
3907,1.303,0.006557176
3908,1.303,0.006534998
3909,1.303,0.006511451
3910,1.304,0.006489693
3911,1.304,0.006474436
3912,1.304,0.006457381
3913,1.305,0.006435883
3914,1.305,0.006409325
3915,1.305,0.006387851
3916,1.306,0.006363819
3917,1.306,0.006345189
3918,1.306,0.006322046
3919,1.307,0.006301815
3920,1.307,0.006280621
3921,1.307,0.006259794
3922,1.308,0.006237916
3923,1.308,0.006217785
3924,1.308,0.006203105
3925,1.309,0.00618584
3926,1.309,0.006165075
3927,1.309,0.006140588
3928,1.31,0.006117787
3929,1.31,0.006094308
3930,1.31,0.006073007
3931,1.311,0.006057336
3932,1.311,0.006042161
3933,1.311,0.006023922
3934,1.312,0.006004453
3935,1.312,0.005985926
3936,1.312,0.005965451
3937,1.313,0.005941112
3938,1.313,0.005917932
3939,1.313,0.005900269
3940,1.314,0.005882391
3941,1.314,0.005863834
3942,1.314,0.005845804
3943,1.315,0.005833343
3944,1.315,0.005824824
3945,1.315,0.005811658
3946,1.316,0.005792543
3947,1.316,0.00576851
3948,1.316,0.005749226
3949,1.317,0.005732874
3950,1.317,0.005717883
3951,1.317,0.00570339
3952,1.318,0.005689801
3953,1.318,0.005670322
3954,1.318,0.005642006
3955,1.319,0.005618499
3956,1.319,0.005605997
3957,1.319,0.005603588
3958,1.32,0.005593628
3959,1.32,0.005579372
3960,1.32,0.005559682
3961,1.321,0.005545063
3962,1.321,0.005529563
3963,1.321,0.005520069
3964,1.322,0.005516766
3965,1.322,0.005513435
3966,1.322,0.005504445
3967,1.323,0.005489389
3968,1.323,0.005487435
3969,1.323,0.005486732
3970,1.324,0.005489019
3971,1.324,0.005484312
3972,1.324,0.005478708
3973,1.325,0.00547248
3974,1.325,0.005468992
3975,1.325,0.005467747
3976,1.326,0.005460372
3977,1.326,0.005448297
3978,1.326,0.005441304
3979,1.327,0.00543852
3980,1.327,0.005430495
3981,1.327,0.005418726
3982,1.328,0.005407316
3983,1.328,0.005400264
3984,1.328,0.005395183
3985,1.329,0.005394211
3986,1.329,0.005389236
3987,1.329,0.005376555
3988,1.33,0.005357276
3989,1.33,0.005345282
3990,1.33,0.005338057
3991,1.331,0.005336123
3992,1.331,0.005329346
3993,1.331,0.00532358
3994,1.332,0.005305896
3995,1.332,0.005288005
3996,1.332,0.005272397
3997,1.333,0.005263688
3998,1.333,0.005260448
3999,1.333,0.00525096
4000,1.334,0.005239665
4001,1.334,0.005222343
4002,1.334,0.00520651
4003,1.335,0.0051911
4004,1.335,0.0051777
4005,1.335,0.005169904
4006,1.336,0.005166839
4007,1.336,0.005159323
4008,1.336,0.005148395
4009,1.337,0.005133982
4010,1.337,0.005123703
4011,1.337,0.005111512
4012,1.338,0.005101807
4013,1.338,0.005092008
4014,1.338,0.005080718
4015,1.339,0.005066065
4016,1.339,0.005051522
4017,1.339,0.005038986
4018,1.34,0.005030393
4019,1.34,0.005022483
4020,1.34,0.005013963
4021,1.341,0.005005239
4022,1.341,0.004996877
4023,1.341,0.004992268
4024,1.342,0.004982789
4025,1.342,0.004973446
4026,1.342,0.00496392
4027,1.343,0.004956422
4028,1.343,0.004949265
4029,1.343,0.00494254
4030,1.344,0.00493206
4031,1.344,0.004918574
4032,1.344,0.004906382
4033,1.345,0.004899179
4034,1.345,0.004894581
4035,1.345,0.004887715
4036,1.346,0.004878397
4037,1.346,0.00487416
4038,1.346,0.004870453
4039,1.347,0.004869622
4040,1.347,0.004862045
4041,1.347,0.004846059
4042,1.348,0.004833008
4043,1.348,0.004822986
4044,1.348,0.004815423
4045,1.349,0.004806712
4046,1.349,0.004797595
4047,1.349,0.004793697
4048,1.35,0.00478771
4049,1.35,0.004780485
4050,1.35,0.004769305
4051,1.351,0.004758685
4052,1.351,0.004753202
4053,1.351,0.004753157
4054,1.352,0.004752238
4055,1.352,0.004746255
4056,1.352,0.004736689
4057,1.353,0.00472555
4058,1.353,0.0047171
4059,1.353,0.004717517
4060,1.354,0.004718971
4061,1.354,0.004715475
4062,1.354,0.004701758
4063,1.355,0.004690925
4064,1.355,0.004683804
4065,1.355,0.004677242
4066,1.356,0.004671069
4067,1.356,0.00466551
4068,1.356,0.004666407
4069,1.357,0.004666415
4070,1.357,0.004664573
4071,1.357,0.00466199
4072,1.358,0.004656965
4073,1.358,0.00465114
4074,1.358,0.004640813
4075,1.359,0.004632188
4076,1.359,0.004624907
4077,1.359,0.004617246
4078,1.36,0.004609343
4079,1.36,0.00460244
4080,1.36,0.004599004
4081,1.361,0.004597108
4082,1.361,0.004595353
4083,1.361,0.004588655
4084,1.362,0.004581411
4085,1.362,0.004577656
4086,1.362,0.004579249
4087,1.363,0.004575899
4088,1.363,0.004566169
4089,1.363,0.004558473
4090,1.364,0.004555754
4091,1.364,0.004555265
4092,1.364,0.004548554
4093,1.365,0.00454091
4094,1.365,0.004532181
4095,1.365,0.004525326
4096,1.366,0.004519035
4097,1.366,0.004512475
4098,1.366,0.004505896
4099,1.367,0.004496378
4100,1.367,0.004486268
4101,1.367,0.004477559
4102,1.368,0.004471527
4103,1.368,0.004465341
4104,1.368,0.004455879
4105,1.369,0.004446723
4106,1.369,0.004437353
4107,1.369,0.00443115
4108,1.37,0.004426849
4109,1.37,0.00442509
4110,1.37,0.004421425
4111,1.371,0.004417337
4112,1.371,0.004410137
4113,1.371,0.004401859
4114,1.372,0.004390692
4115,1.372,0.004384007
4116,1.372,0.004377608
4117,1.373,0.004373037
4118,1.373,0.00436376
4119,1.373,0.004354227
4120,1.374,0.004343898
4121,1.374,0.004336912
4122,1.374,0.004332871
4123,1.375,0.004327229
4124,1.375,0.004322583
4125,1.375,0.004318503
4126,1.376,0.004312933
4127,1.376,0.004304669
4128,1.376,0.004292767
4129,1.377,0.004284917
4130,1.377,0.004277789
4131,1.377,0.004276086
4132,1.378,0.004270821
4133,1.378,0.004261893
4134,1.378,0.00425154
4135,1.379,0.004244329
4136,1.379,0.004240592
4137,1.379,0.004234327
4138,1.38,0.004228337
4139,1.38,0.004220525
4140,1.38,0.004214054
4141,1.381,0.004204827
4142,1.381,0.004195416
4143,1.381,0.004187031
4144,1.382,0.004182487
4145,1.382,0.004177829
4146,1.382,0.004171095
4147,1.383,0.004163135
4148,1.383,0.004159746
4149,1.383,0.004156668
4150,1.384,0.00415316
4151,1.384,0.00414673
4152,1.384,0.004137102
4153,1.385,0.004127921
4154,1.385,0.004121089
4155,1.385,0.004115679
4156,1.386,0.004113419
4157,1.386,0.004110604
4158,1.386,0.004108964
4159,1.387,0.004102556
4160,1.387,0.004097821
4161,1.387,0.004093967
4162,1.388,0.004090384
4163,1.388,0.00408381
4164,1.388,0.004075862
4165,1.389,0.004066516
4166,1.389,0.004058306
4167,1.389,0.004049343
4168,1.39,0.004041885
4169,1.39,0.004035562
4170,1.39,0.004032015
4171,1.391,0.004027664
4172,1.391,0.00402019
4173,1.391,0.004013761
4174,1.392,0.004009391
4175,1.392,0.00400561
4176,1.392,0.004000728
4177,1.393,0.003991178
4178,1.393,0.003979922
4179,1.393,0.003972057
4180,1.394,0.003973038
4181,1.394,0.003976388
4182,1.394,0.003973066
4183,1.395,0.003963012
4184,1.395,0.003951625
4185,1.395,0.003939568
4186,1.396,0.003929533
4187,1.396,0.003921096
4188,1.396,0.003913987
4189,1.397,0.00390739
4190,1.397,0.003901491
4191,1.397,0.003896777
4192,1.398,0.00389096
4193,1.398,0.003886721
4194,1.398,0.003881513
4195,1.399,0.003875741
4196,1.399,0.003866803
4197,1.399,0.003860072
4198,1.4,0.003853353
4199,1.4,0.003848028
4200,1.4,0.0038415
4201,1.401,0.003835104
4202,1.401,0.003829328
4203,1.401,0.003822025
4204,1.402,0.003812811
4205,1.402,0.00380369
4206,1.402,0.003795891
4207,1.403,0.003790832
4208,1.403,0.003783583
4209,1.403,0.003777802
4210,1.404,0.003768552
4211,1.404,0.003757864
4212,1.404,0.003748667
4213,1.405,0.003746416
4214,1.405,0.00374702
4215,1.405,0.003742407
4216,1.406,0.003734469
4217,1.406,0.003728875
4218,1.406,0.003726537
4219,1.407,0.003723804
4220,1.407,0.003715922
4221,1.407,0.00370887
4222,1.408,0.003703001
4223,1.408,0.003699904
4224,1.408,0.003695754
4225,1.409,0.003691041
4226,1.409,0.003684149
4227,1.409,0.003676638
4228,1.41,0.003671361
4229,1.41,0.003668884
4230,1.41,0.003668741
4231,1.411,0.003662236
4232,1.411,0.003655481
4233,1.411,0.00365106
4234,1.412,0.003648675
4235,1.412,0.003642309
4236,1.412,0.003636896
4237,1.413,0.00363486
4238,1.413,0.00363293
4239,1.413,0.003631151
4240,1.414,0.003625152
4241,1.414,0.003617756
4242,1.414,0.003610141
4243,1.415,0.003602118
4244,1.415,0.003597573
4245,1.415,0.0035895
4246,1.416,0.003586486
4247,1.416,0.003585923
4248,1.416,0.003586091
4249,1.417,0.003583514
4250,1.417,0.003577904
4251,1.417,0.003571091
4252,1.418,0.003563618
4253,1.418,0.003556073
4254,1.418,0.003548741
4255,1.419,0.00354291
4256,1.419,0.003540941
4257,1.419,0.003534145
4258,1.42,0.003527431
4259,1.42,0.003519388
4260,1.42,0.003511889
4261,1.421,0.00350867
4262,1.421,0.003504118
4263,1.421,0.003497253
4264,1.422,0.003487342
4265,1.422,0.003482145
4266,1.422,0.003481616
4267,1.423,0.00347792
4268,1.423,0.003466288
4269,1.423,0.00345868
4270,1.424,0.003454659
4271,1.424,0.00345419
4272,1.424,0.003449138
4273,1.425,0.003439539
4274,1.425,0.003432103
4275,1.425,0.003423964
4276,1.426,0.003415987
4277,1.426,0.003406185
4278,1.426,0.00339778
4279,1.427,0.003391021
4280,1.427,0.003384745
4281,1.427,0.003380351
4282,1.428,0.003376952
4283,1.428,0.003372676
4284,1.428,0.003365997
4285,1.429,0.003355321
4286,1.429,0.003345442
4287,1.429,0.003338162
4288,1.43,0.003331722
4289,1.43,0.003324797
4290,1.43,0.003316465
4291,1.431,0.00331266
4292,1.431,0.00330712
4293,1.431,0.003306486
4294,1.432,0.003305942
4295,1.432,0.003305781
4296,1.432,0.003297152
4297,1.433,0.003285635
4298,1.433,0.003274041
4299,1.433,0.003266905
4300,1.434,0.003259542
4301,1.434,0.003252429
4302,1.434,0.003246203
4303,1.435,0.003243503
4304,1.435,0.003242411
4305,1.435,0.003234482
4306,1.436,0.003223876
4307,1.436,0.003213985
4308,1.436,0.003207716
4309,1.437,0.003203661
4310,1.437,0.003198647
4311,1.437,0.003193614
4312,1.438,0.003186289
4313,1.438,0.003178772
4314,1.438,0.003170538
4315,1.439,0.003164681
4316,1.439,0.00315599
4317,1.439,0.003148184
4318,1.44,0.003139955
4319,1.44,0.003135585
4320,1.44,0.003134889
4321,1.441,0.003131214
4322,1.441,0.003127476
4323,1.441,0.003120805
4324,1.442,0.0031157
4325,1.442,0.003113479
4326,1.442,0.00311192
4327,1.443,0.003109084
4328,1.443,0.003101054
4329,1.443,0.003093299
4330,1.444,0.003087366
4331,1.444,0.003082357
4332,1.444,0.00307973
4333,1.445,0.003078325
4334,1.445,0.003074796
4335,1.445,0.003065285
4336,1.446,0.003054707
4337,1.446,0.003045924
4338,1.446,0.003043147
4339,1.447,0.003041723
4340,1.447,0.003039109
4341,1.447,0.003033792
4342,1.448,0.003027101
4343,1.448,0.003023586
4344,1.448,0.003018386
4345,1.449,0.003011894
4346,1.449,0.003005676
4347,1.449,0.002998967
4348,1.45,0.002994701
4349,1.45,0.002989564
4350,1.45,0.002984995
4351,1.451,0.002978484
4352,1.451,0.002974319
4353,1.451,0.00297009
4354,1.452,0.002966499
4355,1.452,0.002958561
4356,1.452,0.002955748
4357,1.453,0.002952647
4358,1.453,0.002950035
4359,1.453,0.002941918
4360,1.454,0.002934024
4361,1.454,0.002930906
4362,1.454,0.002930097
4363,1.455,0.002926577
4364,1.455,0.002916797
4365,1.455,0.00290846
4366,1.456,0.002902686
4367,1.456,0.002897898
4368,1.456,0.002895147
4369,1.457,0.002891325
4370,1.457,0.002887123
4371,1.457,0.002881994
4372,1.458,0.002878878
4373,1.458,0.002878497
4374,1.458,0.002875073
4375,1.459,0.002869318
4376,1.459,0.002862537
4377,1.459,0.00285784
4378,1.46,0.002852956
4379,1.46,0.002848713
4380,1.46,0.002845039
4381,1.461,0.002842788
4382,1.461,0.002838289
4383,1.461,0.002832746
4384,1.462,0.002828845
4385,1.462,0.00282642
4386,1.462,0.002824019
4387,1.463,0.002819961
4388,1.463,0.002814072
4389,1.463,0.002806679
4390,1.464,0.002798476
4391,1.464,0.002793321
4392,1.464,0.002788758
4393,1.465,0.002782673
4394,1.465,0.002772133
4395,1.465,0.002762575
4396,1.466,0.002755107
4397,1.466,0.002751474
4398,1.466,0.002745921
4399,1.467,0.002743773
4400,1.467,0.00274086
4401,1.467,0.00273891
4402,1.468,0.002734247
4403,1.468,0.002729622
4404,1.468,0.00272378
4405,1.469,0.002720166
4406,1.469,0.00271669
4407,1.469,0.002713627
4408,1.47,0.002707717
4409,1.47,0.002702236
4410,1.47,0.002695747
4411,1.471,0.002689239
4412,1.471,0.002685135
4413,1.471,0.002682226
4414,1.472,0.002680204
4415,1.472,0.002675425
4416,1.472,0.002667244
4417,1.473,0.002659103
4418,1.473,0.002655016
4419,1.473,0.002655535
4420,1.474,0.00265445
4421,1.474,0.002648159
4422,1.474,0.002642661
4423,1.475,0.002640604
4424,1.475,0.002641158
4425,1.475,0.002639126
4426,1.476,0.002634606
4427,1.476,0.002627862
4428,1.476,0.002623754
4429,1.477,0.002622534
4430,1.477,0.002624196
4431,1.477,0.002621653
4432,1.478,0.002616195
4433,1.478,0.002609595
4434,1.478,0.002603015
4435,1.479,0.002597878
4436,1.479,0.00259344
4437,1.479,0.002591457
4438,1.48,0.002586212
4439,1.48,0.002579752
4440,1.48,0.002573737
4441,1.481,0.002569059
4442,1.481,0.002563963
4443,1.481,0.002560674
4444,1.482,0.002558473
4445,1.482,0.002557913
4446,1.482,0.002555445
4447,1.483,0.002551455
4448,1.483,0.002545225
4449,1.483,0.002538352
4450,1.484,0.002532277
4451,1.484,0.002527835
4452,1.484,0.002523507
4453,1.485,0.002519094
4454,1.485,0.002513612
4455,1.485,0.002509634
4456,1.486,0.002505202
4457,1.486,0.002499808
4458,1.486,0.002494984
4459,1.487,0.002489974
4460,1.487,0.002489718
4461,1.487,0.002486185
4462,1.488,0.002485412
4463,1.488,0.002482196
4464,1.488,0.002478387
4465,1.489,0.002471091
4466,1.489,0.002462617
4467,1.489,0.002455538
4468,1.49,0.00245359
4469,1.49,0.002453564
4470,1.49,0.002454715
4471,1.491,0.002453574
4472,1.491,0.002448067
4473,1.491,0.002440372
4474,1.492,0.002433273
4475,1.492,0.002426076
4476,1.492,0.002423375
4477,1.493,0.002422682
4478,1.493,0.002425679
4479,1.493,0.002423694
4480,1.494,0.002419536
4481,1.494,0.002414354
4482,1.494,0.002411169
4483,1.495,0.002406447
4484,1.495,0.002401238
4485,1.495,0.002399105
4486,1.496,0.002395905
4487,1.496,0.002391507
4488,1.496,0.002386682
4489,1.497,0.00238302
4490,1.497,0.002381785
4491,1.497,0.002376727
4492,1.498,0.002372495
4493,1.498,0.002369609
4494,1.498,0.002366884
4495,1.499,0.002361461
4496,1.499,0.002356367
4497,1.499,0.002353672
4498,1.5,0.002354235
4499,1.5,0.002351971
4500,1.5,0.002349465
4501,1.501,0.002347982
4502,1.501,0.002347789
4503,1.501,0.002346992
4504,1.502,0.002341648
4505,1.502,0.002334321
4506,1.502,0.002327699
4507,1.503,0.002322368
4508,1.503,0.00232103
4509,1.503,0.002320398
4510,1.504,0.002319789
4511,1.504,0.002316156
4512,1.504,0.002310699
4513,1.505,0.002307721
4514,1.505,0.002303593
4515,1.505,0.002302844
4516,1.506,0.00230096
4517,1.506,0.002298158
4518,1.506,0.002291749
4519,1.507,0.00228491
4520,1.507,0.002278706
4521,1.507,0.002274362
4522,1.508,0.002272927
4523,1.508,0.002273447
4524,1.508,0.002270049
4525,1.509,0.002262821
4526,1.509,0.00225561
4527,1.509,0.002250186
4528,1.51,0.002243873
4529,1.51,0.002238606
4530,1.51,0.00223556
4531,1.511,0.002237777
4532,1.511,0.00223756
4533,1.511,0.002233431
4534,1.512,0.002225857
4535,1.512,0.002218875
4536,1.512,0.002218107
4537,1.513,0.002216319
4538,1.513,0.002215208
4539,1.513,0.00220999
4540,1.514,0.002203202
4541,1.514,0.002195537
4542,1.514,0.00218936
4543,1.515,0.002185939
4544,1.515,0.002183812
4545,1.515,0.002183174
4546,1.516,0.002179384
4547,1.516,0.002176206
4548,1.516,0.002169384
4549,1.517,0.002166095
4550,1.517,0.002161748
4551,1.517,0.002157333
4552,1.518,0.002151802
4553,1.518,0.002147633
4554,1.518,0.002144585
4555,1.519,0.002141768
4556,1.519,0.002139452
4557,1.519,0.002135528
4558,1.52,0.002131636
4559,1.52,0.002126352
4560,1.52,0.002125423
4561,1.521,0.002126607
4562,1.521,0.002124181
4563,1.521,0.002119764
4564,1.522,0.002113579
4565,1.522,0.00210816
4566,1.522,0.002101915
4567,1.523,0.00209533
4568,1.523,0.002089138
4569,1.523,0.002085845
4570,1.524,0.002083754
4571,1.524,0.002084179
4572,1.524,0.002080117
4573,1.525,0.002074683
4574,1.525,0.002069973
4575,1.525,0.002066195
4576,1.526,0.002064193
4577,1.526,0.002060587
4578,1.526,0.002060242
4579,1.527,0.0020607
4580,1.527,0.002060754
4581,1.527,0.002057268
4582,1.528,0.00205129
4583,1.528,0.002049577
4584,1.528,0.002047569
4585,1.529,0.00204512
4586,1.529,0.002039496
4587,1.529,0.002035342
4588,1.53,0.002033764
4589,1.53,0.002030955
4590,1.53,0.002027337
4591,1.531,0.002022582
4592,1.531,0.002017631
4593,1.531,0.002011747
4594,1.532,0.002008151
4595,1.532,0.002006517
4596,1.532,0.002006544
4597,1.533,0.002005282
4598,1.533,0.00200414
4599,1.533,0.002002592
4600,1.534,0.001994826
4601,1.534,0.001987087
4602,1.534,0.001982563
4603,1.535,0.001986247
4604,1.535,0.001988048
4605,1.535,0.001985726
4606,1.536,0.001980059
4607,1.536,0.001973883
4608,1.536,0.001968117
4609,1.537,0.001966278
4610,1.537,0.001966556
4611,1.537,0.001971058
4612,1.538,0.001971713
4613,1.538,0.001969944
4614,1.538,0.001964893
4615,1.539,0.001960846
4616,1.539,0.001957278
4617,1.539,0.00195038
4618,1.54,0.001943228
4619,1.54,0.001937864
4620,1.54,0.001939645
4621,1.541,0.001940475
4622,1.541,0.001940778
4623,1.541,0.001937605
4624,1.542,0.001934406
4625,1.542,0.001931518
4626,1.542,0.001930046
4627,1.543,0.001927623
4628,1.543,0.001924008
4629,1.543,0.001920775
4630,1.544,0.001918187
4631,1.544,0.001915568
4632,1.544,0.001915917
4633,1.545,0.001917519
4634,1.545,0.001917229
4635,1.545,0.001911002
4636,1.546,0.001902134
4637,1.546,0.001894155
4638,1.546,0.001888324
4639,1.547,0.001887106
4640,1.547,0.001889235
4641,1.547,0.001892023
4642,1.548,0.001889415
4643,1.548,0.00188576
4644,1.548,0.001881747
4645,1.549,0.00188309
4646,1.549,0.001882966
4647,1.549,0.001882071
4648,1.55,0.001880623
4649,1.55,0.001879533
4650,1.55,0.001880212
4651,1.551,0.001877387
4652,1.551,0.001874599
4653,1.551,0.001868687
4654,1.552,0.001863981
4655,1.552,0.00185875
4656,1.552,0.0018541
4657,1.553,0.001850349
4658,1.553,0.001847926
4659,1.553,0.001847063
4660,1.554,0.00184471
4661,1.554,0.001841037
4662,1.554,0.001836114
4663,1.555,0.001833029
4664,1.555,0.00183116
4665,1.555,0.001827593
4666,1.556,0.001823956
4667,1.556,0.001823412
4668,1.556,0.001825495
4669,1.557,0.001827697
4670,1.557,0.001827467
4671,1.557,0.001824995
4672,1.558,0.00182061
4673,1.558,0.001817943
4674,1.558,0.001814883
4675,1.559,0.001812571
4676,1.559,0.0018069
4677,1.559,0.001804724
4678,1.56,0.001802071
4679,1.56,0.001798697
4680,1.56,0.001795132
4681,1.561,0.001793378
4682,1.561,0.001793801
4683,1.561,0.001794519
4684,1.562,0.001795794
4685,1.562,0.001795655
4686,1.562,0.001792927
4687,1.563,0.001784396
4688,1.563,0.001776632
4689,1.563,0.001770416
4690,1.564,0.001767488
4691,1.564,0.001765389
4692,1.564,0.00176476
4693,1.565,0.001766312
4694,1.565,0.001767016
4695,1.565,0.001765156
4696,1.566,0.001763297
4697,1.566,0.001765646
4698,1.566,0.001769919
4699,1.567,0.001770268
4700,1.567,0.001765966
4701,1.567,0.001758365
4702,1.568,0.001751555
4703,1.568,0.001747844
4704,1.568,0.001747206
4705,1.569,0.001747422
4706,1.569,0.001743787
4707,1.569,0.001739865
4708,1.57,0.001737919
4709,1.57,0.001738423
4710,1.57,0.001738957
4711,1.571,0.00173709
4712,1.571,0.001732482
4713,1.571,0.001726837
4714,1.572,0.00172606
4715,1.572,0.00172817
4716,1.572,0.001730885
4717,1.573,0.00172978
4718,1.573,0.00172679
4719,1.573,0.0017235
4720,1.574,0.001721765
4721,1.574,0.001720218
4722,1.574,0.001719112
4723,1.575,0.001717693
4724,1.575,0.001713837
4725,1.575,0.001709514
4726,1.576,0.001704981
4727,1.576,0.001702491
4728,1.576,0.00170249
4729,1.577,0.00170122
4730,1.577,0.001698942
4731,1.577,0.001693988
4732,1.578,0.001692577
4733,1.578,0.001692731
4734,1.578,0.001693714
4735,1.579,0.001691834
4736,1.579,0.001689193
4737,1.579,0.001685906
4738,1.58,0.001681641
4739,1.58,0.001679071
4740,1.58,0.001680169
4741,1.581,0.001680677
4742,1.581,0.00167934
4743,1.581,0.001677144
4744,1.582,0.001678468
4745,1.582,0.001682271
4746,1.582,0.001682736
4747,1.583,0.001679429
4748,1.583,0.001675396
4749,1.583,0.001672545
4750,1.584,0.001671873
4751,1.584,0.001671262
4752,1.584,0.001675793
4753,1.585,0.001688223
4754,1.585,0.001706501
4755,1.585,0.001726901
4756,1.586,0.001747245
4757,1.586,0.001769622
4758,1.586,0.001794326
4759,1.587,0.001819191
4760,1.587,0.001842984
4761,1.587,0.001863883
4762,1.588,0.001885428
4763,1.588,0.001905047
4764,1.588,0.001924547
4765,1.589,0.001941761
4766,1.589,0.001957441
4767,1.589,0.001971748
4768,1.59,0.001986484
4769,1.59,0.002001683
4770,1.59,0.002014174
4771,1.591,0.00202341
4772,1.591,0.002034705
4773,1.591,0.002047768
4774,1.592,0.002060886
4775,1.592,0.002070417
4776,1.592,0.002079007
4777,1.593,0.002087478
4778,1.593,0.00209923
4779,1.593,0.002110036
4780,1.594,0.002119574
4781,1.594,0.002125339
4782,1.594,0.002129215
4783,1.595,0.002132642
4784,1.595,0.002135015
4785,1.595,0.002137868
4786,1.596,0.002142386
4787,1.596,0.002148203
4788,1.596,0.002153382
4789,1.597,0.002154963
4790,1.597,0.002153443
4791,1.597,0.002151577
4792,1.598,0.002152566
4793,1.598,0.002153192
4794,1.598,0.002156352
4795,1.599,0.002157311
4796,1.599,0.002156933
4797,1.599,0.002155138
4798,1.6,0.002152678
4799,1.6,0.002153076
4800,1.6,0.002154014
4801,1.601,0.002155307
4802,1.601,0.002154957
4803,1.601,0.002152122
4804,1.602,0.0021466
4805,1.602,0.002142157
4806,1.602,0.002138388
4807,1.603,0.002135997
4808,1.603,0.002131594
4809,1.603,0.002124902
4810,1.604,0.002118035
4811,1.604,0.002112623
4812,1.604,0.002109434
4813,1.605,0.0021069
4814,1.605,0.002101032
4815,1.605,0.002093894
4816,1.606,0.002087972
4817,1.606,0.002083312
4818,1.606,0.002076656
4819,1.607,0.002069786
4820,1.607,0.002065225
4821,1.607,0.00206088
4822,1.608,0.002055644
4823,1.608,0.002050049
4824,1.608,0.002046277
4825,1.609,0.002042143
4826,1.609,0.002038023
4827,1.609,0.002034269
4828,1.61,0.002030311
4829,1.61,0.002025472
4830,1.61,0.002017629
4831,1.611,0.002010649
4832,1.611,0.002004555
4833,1.611,0.001999409
4834,1.612,0.002008604
4835,1.612,0.002131005
4836,1.612,0.007365739
4837,1.613,0.034342794
4838,1.613,0.083154056
4839,1.613,0.144394234
4840,1.614,0.197686178
4841,1.614,0.239910865
4842,1.614,0.273320833
4843,1.615,0.300208071
4844,1.615,0.322522967
4845,1.615,0.341789974
4846,1.616,0.358951162
4847,1.616,0.374497116
4848,1.616,0.388628593
4849,1.617,0.401485819
4850,1.617,0.413349588
4851,1.617,0.424506139
4852,1.618,0.435138262
4853,1.618,0.445325676
4854,1.618,0.455033632
4855,1.619,0.464432843
4856,1.619,0.473538889
4857,1.619,0.482407802
4858,1.62,0.490983002
4859,1.62,0.499479453
4860,1.62,0.508062591
4861,1.621,0.516791826
4862,1.621,0.525464184
4863,1.621,0.533960382
4864,1.622,0.542144372
4865,1.622,0.549842021
4866,1.622,0.557048134
4867,1.623,0.563919661
4868,1.623,0.57070391
4869,1.623,0.577429889
4870,1.624,0.584155446
4871,1.624,0.59098669
4872,1.624,0.598023483
4873,1.625,0.605093592
4874,1.625,0.612074269
4875,1.625,0.618903064
4876,1.626,0.625504988
4877,1.626,0.631783092
4878,1.626,0.637712928
4879,1.627,0.643367841
4880,1.627,0.648979136
4881,1.627,0.654801807
4882,1.628,0.660889859
4883,1.628,0.667012323
4884,1.628,0.67282106
4885,1.629,0.678289467
4886,1.629,0.683600166
4887,1.629,0.68896525
4888,1.63,0.694669101
4889,1.63,0.700733254
4890,1.63,0.706981252
4891,1.631,0.712993088
4892,1.631,0.718675743
4893,1.631,0.724241773
4894,1.632,0.729916742
4895,1.632,0.735683001
4896,1.632,0.741388288
4897,1.633,0.747130986
4898,1.633,0.752986338
4899,1.633,0.758797017
4900,1.634,0.764216275
4901,1.634,0.769295035
4902,1.634,0.774354034
4903,1.635,0.779569939
4904,1.635,0.784733739
4905,1.635,0.789608048
4906,1.636,0.793968907
4907,1.636,0.798064851
4908,1.636,0.80222337
4909,1.637,0.806862911
4910,1.637,0.811932888
4911,1.637,0.817130552
4912,1.638,0.822218686
4913,1.638,0.827150927
4914,1.638,0.832194641
4915,1.639,0.837781868
4916,1.639,0.844027206
4917,1.639,0.850581964
4918,1.64,0.856964701
4919,1.64,0.863023828
4920,1.64,0.868866851
4921,1.641,0.874625763
4922,1.641,0.880266953
4923,1.641,0.886023416
4924,1.642,0.892063627
4925,1.642,0.898496357
4926,1.642,0.90479608
4927,1.643,0.910270821
4928,1.643,0.914894317
4929,1.643,0.919254923
4930,1.644,0.92407586
4931,1.644,0.929195409
4932,1.644,0.934404389
4933,1.645,0.939349297
4934,1.645,0.943909963
4935,1.645,0.947893927
4936,1.646,0.951612721
4937,1.646,0.955555473
4938,1.646,0.960123233
4939,1.647,0.965433721
4940,1.647,0.971342023
4941,1.647,0.977208438
4942,1.648,0.982340316
4943,1.648,0.986790438
4944,1.648,0.991013646
4945,1.649,0.995473479
4946,1.649,0.999742543
4947,1.649,1.003664859
4948,1.65,1.007145844
4949,1.65,1.010413934
4950,1.65,1.013709386
4951,1.651,1.017092918
4952,1.651,1.020593664
4953,1.651,1.023960137
4954,1.652,1.027239206
4955,1.652,1.030553236
4956,1.652,1.0342521
4957,1.653,1.038496082
4958,1.653,1.04347249
4959,1.653,1.04886844
4960,1.654,1.05438017
4961,1.654,1.059797823
4962,1.654,1.065242247
4963,1.655,1.070711921
4964,1.655,1.075990572
4965,1.655,1.081180382
4966,1.656,1.086453628
4967,1.656,1.091980812
4968,1.656,1.097486715
4969,1.657,1.102882158
4970,1.657,1.107977639
4971,1.657,1.112783882
4972,1.658,1.117274962
4973,1.658,1.12173868
4974,1.658,1.126260668
4975,1.659,1.130895564
4976,1.659,1.135436807
4977,1.659,1.139988436
