#Point,X(min),Y(Counts)
276,0.092,8.45350665456218E-05
277,0.093,8.5712802396246E-05
278,0.093,8.70929319542681E-05
279,0.093,8.75661453477141E-05
280,0.094,8.80649004324514E-05
281,0.094,8.81988654038101E-05
282,0.094,8.7272193928076E-05
283,0.095,8.51365839914779E-05
284,0.095,8.38700602255368E-05
285,0.095,8.28770087535488E-05
286,0.096,8.09143960036903E-05
287,0.096,8.01980705442912E-05
288,0.096,8.03619118219374E-05
289,0.097,8.2633775362494E-05
290,0.097,8.37371789079272E-05
291,0.097,8.53724689417153E-05
292,0.098,8.71617205295292E-05
293,0.098,8.75548221311225E-05
294,0.098,8.55240219167339E-05
295,0.099,8.30977129004392E-05
296,0.099,8.27634029614678E-05
297,0.099,8.49958730687272E-05
298,0.100,8.79834609579519E-05
299,0.100,8.74962717400096E-05
300,0.100,8.45166347810275E-05
301,0.101,8.16583118941659E-05
302,0.101,8.22457349478126E-05
303,0.101,8.50989966477623E-05
304,0.102,8.6158308169597E-05
305,0.102,8.48587757038343E-05
306,0.102,8.36817622890428E-05
307,0.103,8.54694490587839E-05
308,0.103,8.78911794311847E-05
309,0.103,8.78632305395806E-05
310,0.104,8.59890444871225E-05
311,0.104,8.4239427604115E-05
312,0.104,8.67698252854809E-05
313,0.105,8.91283080551619E-05
314,0.105,9.07386588870841E-05
315,0.105,8.85212496367645E-05
316,0.106,8.80998379256508E-05
317,0.106,9.05683115508606E-05
318,0.106,9.29272768635596E-05
319,0.107,9.12484972955983E-05
320,0.107,8.64433449516506E-05
321,0.107,8.41958167448401E-05
322,0.108,8.3533340328864E-05
323,0.108,8.55000491795984E-05
324,0.108,8.60166335395046E-05
325,0.109,8.70164309628846E-05
326,0.109,8.69080063041228E-05
327,0.109,8.57432811919589E-05
328,0.110,8.51774236751349E-05
329,0.110,8.41707589752612E-05
330,0.110,8.39090938196121E-05
331,0.111,8.38119923774419E-05
332,0.111,8.35499660038765E-05
333,0.111,8.41047401969236E-05
334,0.112,8.43437561620009E-05
335,0.112,8.4326168158341E-05
336,0.112,8.44041140213899E-05
337,0.113,8.36654992106409E-05
338,0.113,8.32060176127936E-05
339,0.113,8.16975853810558E-05
340,0.114,7.95260756226109E-05
341,0.114,7.76527333310872E-05
342,0.114,7.74451598690645E-05
343,0.115,7.89774462702248E-05
344,0.115,8.02985442728102E-05
345,0.115,8.00510934557778E-05
346,0.116,8.06656216400942E-05
347,0.116,8.18504660387211E-05
348,0.116,8.36687515505824E-05
349,0.117,8.4505671403658E-05
350,0.117,8.32419188133348E-05
351,0.117,8.0888253201668E-05
352,0.118,7.82137736898969E-05
353,0.118,7.85408551344583E-05
354,0.118,8.16984291419902E-05
355,0.119,8.45335003488547E-05
356,0.119,8.55060726951577E-05
357,0.119,8.37432038021808E-05
358,0.120,8.15375989327765E-05
359,0.120,7.98473748231219E-05
360,0.120,7.97243732291328E-05
361,0.121,8.00695265990664E-05
362,0.121,8.06189997123869E-05
363,0.121,7.97867784496126E-05
364,0.122,7.76075562750452E-05
365,0.122,7.49025965888669E-05
366,0.122,7.31859870269867E-05
367,0.123,7.35755950171295E-05
