#Point,X(min),Y(Counts)
671,0.224,0.000101882
672,0.224,0.000101704
673,0.225,0.000101441
674,0.225,0.000101773
675,0.225,0.000101135
676,0.226,0.000100139
677,0.226,0.000100629
678,0.226,0.000100355
679,0.227,0.000100765
680,0.227,9.86E-05
681,0.227,0.000100014
682,0.228,0.000102641
683,0.228,0.000105181
684,0.228,0.000104879
685,0.229,0.000101804
686,0.229,9.91E-05
687,0.229,9.72E-05
688,0.23,9.70E-05
689,0.23,9.72E-05
690,0.23,9.76E-05
691,0.231,9.87E-05
692,0.231,0.000100227
693,0.231,0.000101206
694,0.232,0.000101635
695,0.232,0.000102744
696,0.232,0.000103483
697,0.233,0.00010412
698,0.233,0.000103512
699,0.233,0.000104285
700,0.234,0.000104438
701,0.234,0.000103703
702,0.234,0.000101917
703,0.235,0.00010085
704,0.235,0.000100158
705,0.235,0.000100274
706,0.236,0.000100503
707,0.236,0.000102159
708,0.236,0.000101137
709,0.237,9.97E-05
710,0.237,9.79E-05
711,0.237,9.97E-05
712,0.238,0.000102375
713,0.238,0.00010557
714,0.238,0.000105974
715,0.239,0.000104958
716,0.239,0.000101852
717,0.239,0.000100879
718,0.24,9.94E-05
719,0.24,9.92E-05
720,0.24,9.81E-05
721,0.241,9.73E-05
722,0.241,9.68E-05
723,0.241,9.64E-05
724,0.242,9.78E-05
725,0.242,9.72E-05
726,0.242,9.55E-05
727,0.243,9.42E-05
728,0.243,9.58E-05
729,0.243,9.84E-05
730,0.244,9.98E-05
731,0.244,1.00E-04
732,0.244,0.000100809
733,0.245,0.000101727
734,0.245,0.00010242
735,0.245,0.000102457
736,0.246,0.000101141
737,0.246,0.000100485
738,0.246,0.000100865
739,0.247,0.000103551
740,0.247,0.000104234
741,0.247,0.000103533
742,0.248,0.000101881
743,0.248,0.000100333
744,0.248,9.96E-05
745,0.249,9.91E-05
746,0.249,0.000100478
747,0.249,0.000101097
748,0.25,0.000101379
749,0.25,0.000102032
750,0.25,0.00010266
751,0.251,0.000103401
752,0.251,0.000102786
753,0.251,0.000103068
754,0.252,0.000104497
755,0.252,0.000107848
756,0.252,0.000108832
757,0.253,0.000106545
758,0.253,0.000102848
759,0.253,0.000101315
760,0.254,0.0001013
761,0.254,0.000100223
762,0.254,9.89E-05
763,0.255,9.75E-05
764,0.255,9.65E-05
765,0.255,9.66E-05
766,0.256,9.72E-05
