#Point,X(min),Y(Counts)
11458,3.820,0.00330085612928263
11459,3.820,0.0032992560706424
11460,3.820,0.00330202428574846
11461,3.821,0.00330312803574969
11462,3.821,0.00329950959216728
11463,3.821,0.00329217325384388
11464,3.822,0.00328864889421466
11465,3.822,0.00328804713577577
11466,3.822,0.00329015928895319
11467,3.823,0.00328952690587182
11468,3.823,0.00328891346586827
11469,3.823,0.00328329968475503
11470,3.824,0.00327808149825035
11471,3.824,0.00327416627978203
11472,3.824,0.00327464143531745
11473,3.825,0.00327677411016251
11474,3.825,0.0032766096211034
11475,3.825,0.00327667118610633
11476,3.826,0.00327475098945087
11477,3.826,0.00327287120469477
11478,3.826,0.00327146120826871
11479,3.827,0.00326974401826394
11480,3.827,0.00326747084892501
11481,3.827,0.00326304732453507
11482,3.828,0.0032616565869048
11483,3.828,0.00326228107703707
11484,3.828,0.00326286326096221
11485,3.829,0.00326186906509439
11486,3.829,0.0032587267242013
11487,3.829,0.00325648702096654
11488,3.830,0.00325521246754692
11489,3.830,0.00325501419666569
11490,3.830,0.00325620571626084
11491,3.831,0.00325475878083303
11492,3.831,0.00325264568050172
11493,3.831,0.00325028158438925
11494,3.832,0.00324877434683036
11495,3.832,0.00324716797383085
11496,3.832,0.00324629627653297
11497,3.833,0.00324305701022501
11498,3.833,0.00324092970258534
11499,3.833,0.00323496421166049
11500,3.834,0.00323172368248067
11501,3.834,0.00322894883729737
11502,3.834,0.00322877108808378
11503,3.835,0.00322587690151019
11504,3.835,0.00322502067439253
11505,3.835,0.00322422980089336
11506,3.836,0.00322618567367873
11507,3.836,0.00322641867353597
11508,3.836,0.00322523283686416
11509,3.837,0.00322149410473757
11510,3.837,0.00321660237060739
11511,3.837,0.00321442991529891
11512,3.838,0.00321474247608301
11513,3.838,0.00321248414548838
11514,3.838,0.00320939421377727
11515,3.839,0.00320327212674241
11516,3.839,0.00320319256581555
11517,3.839,0.00320378643130534
11518,3.840,0.0032061628404184
11519,3.840,0.00320168469682073
11520,3.840,0.00319573751753778
11521,3.841,0.00319175631401503
11522,3.841,0.00319560049594151
11523,3.841,0.00320270478156157
11524,3.842,0.00320782698980527
11525,3.842,0.00320674249859983
11526,3.842,0.00320237990777688
11527,3.843,0.00319509092714804
11528,3.843,0.00318940610949296
11529,3.843,0.00318692677632371
11530,3.844,0.00319269715354697
11531,3.844,0.00319771170196504
11532,3.844,0.00319789702840975
11533,3.845,0.00319172632080847
11534,3.845,0.00318765924199959
11535,3.845,0.00318777511049228
11536,3.846,0.00318802073906807
11537,3.846,0.00318712378433309
11538,3.846,0.00318293041833871
11539,3.847,0.00318418381865475
11540,3.847,0.00318582176345063
11541,3.847,0.00318795633260347
11542,3.848,0.00318661895130907
11543,3.848,0.00318718219215638
11544,3.848,0.0031879891672717
11545,3.849,0.00318991062679901
11546,3.849,0.00319022034612144
11547,3.849,0.00318931139410383
11548,3.850,0.00318635722111713
11549,3.850,0.00318451658538853
11550,3.850,0.00318319309568454
11551,3.851,0.00318072039259253
11552,3.851,0.00317507314537513
11553,3.851,0.00317154626000221
11554,3.852,0.00317146890910109
11555,3.852,0.00317477037184791
11556,3.852,0.00317479247210537
11557,3.853,0.00317320819936333
11558,3.853,0.00316965289937366
11559,3.853,0.00316765314179134
11560,3.854,0.00316545132471223
11561,3.854,0.00316080237769617
11562,3.854,0.00315894279888975
11563,3.855,0.00316059242525028
11564,3.855,0.00316432642160742
11565,3.855,0.003165435854532
11566,3.856,0.00316290505933467
11567,3.856,0.00316061420978978
11568,3.856,0.00315856488448715
11569,3.857,0.00315853773274227
11570,3.857,0.00315732853294115
11571,3.857,0.00315603030067426
11572,3.858,0.00315447002249746
11573,3.858,0.0031534909810919
11574,3.858,0.00315265148702632
11575,3.859,0.00315080548409234
11576,3.859,0.00315044872279331
11577,3.859,0.00315229883006082
11578,3.860,0.00315482773095037
11579,3.860,0.00315354623173556
11580,3.860,0.00314884866415309
11581,3.861,0.00314396608584386
11582,3.861,0.00314351966064314
11583,3.861,0.00314259429129142
11584,3.862,0.00314394303843251
11585,3.862,0.00314431432275787
11586,3.862,0.00314698245526942
11587,3.863,0.00314513834664322
11588,3.863,0.0031412622772024
11589,3.863,0.00313585087130392
11590,3.864,0.00313144502711994
11591,3.864,0.00312890949615315
11592,3.864,0.0031287750003006
11593,3.865,0.00312776943858609
11594,3.865,0.00312798917828885
11595,3.865,0.00312425297190597
11596,3.866,0.00312188256143421
11597,3.866,0.00311981681879747
11598,3.866,0.00311883051587875
11599,3.867,0.00311788430914142
11600,3.867,0.00311395646195455
11601,3.867,0.00311327072253731
11602,3.868,0.00311170855005273
11603,3.868,0.00311141366947459
11604,3.868,0.00310767335875818
11605,3.869,0.00310440757214126
11606,3.869,0.00309998404775132
11607,3.869,0.00309762405597237
11608,3.870,0.00309485047366092
11609,3.870,0.00309216781812303
11610,3.870,0.0030874446773855
11611,3.871,0.00308638575933511
11612,3.871,0.00308754412854407
11613,3.871,0.00309144577113996
11614,3.872,0.00309507589628703
11615,3.872,0.00309772508572076
11616,3.872,0.00309841587662542
11617,3.873,0.00309617112190324
11618,3.873,0.0030917005555367
11619,3.873,0.00308863240836508
11620,3.874,0.00308408606968724
11621,3.874,0.00308237235258006
11622,3.874,0.00308184762932433
11623,3.875,0.00308176775267951
11624,3.875,0.00308174186380648
11625,3.875,0.00308017463983448
11626,3.876,0.00308021726175958
11627,3.876,0.00307990249094974
11628,3.876,0.00307895186416092
11629,3.877,0.0030772428828232
11630,3.877,0.00307438279378969
11631,3.877,0.00307378261394062
11632,3.878,0.00307245975567255
11633,3.878,0.00307074951146298
11634,3.878,0.00306491820067272
11635,3.879,0.00305989765361334
11636,3.879,0.00305892208510539
11637,3.879,0.00306050162207798
11638,3.880,0.0030582019324301
11639,3.880,0.0030520845811647
11640,3.880,0.00304667349098417
11641,3.881,0.00304501313021287
11642,3.881,0.003048033288254
11643,3.881,0.00304864072961623
11644,3.882,0.00304895644757997
11645,3.882,0.00304924722382457
11646,3.882,0.00305346774156384
11647,3.883,0.00305616776158973
11648,3.883,0.0030559729636061
11649,3.883,0.00305563893400047
11650,3.884,0.00305700188844993
11651,3.884,0.00305256099957198
11652,3.884,0.00304596344128372
11653,3.885,0.0030409485771477
11654,3.885,0.00304513878596244
11655,3.885,0.00304588419607483
11656,3.886,0.00304541409202682
11657,3.886,0.00304379445887284
11658,3.886,0.0030438992772368
11659,3.887,0.00304457680798698
11660,3.887,0.00304413511855571
11661,3.887,0.00304615539780568
11662,3.888,0.00304526854604554
11663,3.888,0.00304128607965093
11664,3.888,0.00303696768934291
11665,3.889,0.00303479902264999
11666,3.889,0.00303535468626617
11667,3.889,0.00303578532556871
11668,3.890,0.00303724804689471
11669,3.890,0.0030370983965799
11670,3.890,0.00303577711690165
11671,3.891,0.00303530606569975
11672,3.891,0.00303414011925966
11673,3.891,0.00303159732677971
11674,3.892,0.00302779702965018
11675,3.892,0.00302645554402226
11676,3.892,0.00302678262783269
11677,3.893,0.00302717159236402
11678,3.893,0.00302686282019548
11679,3.893,0.00302716811946642
11680,3.894,0.00302458333649729
11681,3.894,0.00302158306868787
11682,3.894,0.00301855280767191
11683,3.895,0.00301784686230499
11684,3.895,0.0030172312122757
11685,3.895,0.00301627900689706
11686,3.896,0.00301830118045481
11687,3.896,0.00302236478636609
11688,3.896,0.00302492273330831
11689,3.897,0.00302071294997981
11690,3.897,0.00301670522614811
11691,3.897,0.0030125295403597
11692,3.898,0.00300936288918339
11693,3.898,0.0030047543540667
11694,3.898,0.00300466342729314
11695,3.899,0.00300577664883328
11696,3.899,0.00300864841943145
11697,3.899,0.00300718254092581
11698,3.900,0.00300693249229853
11699,3.900,0.00300432497763601
11700,3.900,0.00300360987644814
11701,3.901,0.00300000343014835
11702,3.901,0.00299846556794698
11703,3.901,0.00299710419208734
11704,3.902,0.00299972433546841
11705,3.902,0.00299595119008376
11706,3.902,0.0029913675966862
11707,3.903,0.00298624854562214
11708,3.903,0.00298506365610423
11709,3.903,0.00298282963579281
11710,3.904,0.00298100668027018
11711,3.904,0.00297768627444554
11712,3.904,0.00297351974447807
11713,3.905,0.00296996444448841
11714,3.905,0.00296690198024014
11715,3.905,0.00296503829710019
11716,3.906,0.00296522583357065
11717,3.906,0.00296725874153917
11718,3.906,0.00296743238641922
11719,3.907,0.00296686882985395
11720,3.907,0.00296529150290711
11721,3.907,0.00296728778759183
11722,3.908,0.00296464049246588
11723,3.908,0.00296240994505206
11724,3.908,0.00295534291415173
11725,3.909,0.00295243167880809
11726,3.909,0.0029495409651321
11727,3.909,0.0029539553337011
11728,3.910,0.00295386851126107
11729,3.910,0.00295479830066428
11730,3.910,0.00295038708927492
11731,3.911,0.00295012662195484
11732,3.911,0.00294883154686758
11733,3.911,0.00294911253585531
11734,3.912,0.00294662815119864
11735,3.912,0.00294380973693635
11736,3.912,0.00294171400109305
11737,3.913,0.00294076526861201
11738,3.913,0.00294430446698553
11739,3.913,0.0029490411835955
11740,3.914,0.00295379589612941
11741,3.914,0.00295233285908544
11742,3.914,0.00294578234277379
11743,3.915,0.00293936726946858
11744,3.915,0.0029362160884725
11745,3.915,0.00293866953276871
11746,3.916,0.00294305895961858
11747,3.916,0.00294359757446471
11748,3.916,0.00294410398607855
11749,3.917,0.0029401193096582
11750,3.917,0.00293787202919231
11751,3.917,0.00293003212071674
11752,3.918,0.00292680737743511
11753,3.918,0.00292641115139062
11754,3.918,0.00292940100050723
11755,3.919,0.00293128520531482
11756,3.919,0.00292873799278338
11757,3.919,0.00292545578883235
11758,3.920,0.00292373196875033
11759,3.920,0.00292358705420498
11760,3.920,0.00292575698376975
11761,3.921,0.00292513091504766
11762,3.921,0.00292753858023913
11763,3.921,0.00292686483810451
11764,3.922,0.00292746470223562
11765,3.922,0.00292693745323617
11766,3.922,0.00293077784654709
11767,3.923,0.00292941205063596
11768,3.923,0.00292505893135193
11769,3.923,0.00292072570229961
11770,3.924,0.00292218084639448
11771,3.924,0.0029272907416376
11772,3.924,0.00292661794665687
11773,3.925,0.00292447958888847
11774,3.925,0.00292155351480053
11775,3.925,0.00292050438400703
11776,3.926,0.00292115381585844
11777,3.926,0.00292285900858059
11778,3.926,0.00292628991569254
11779,3.927,0.00292688977982365
11780,3.927,0.00292642851587863
11781,3.927,0.00292578666125834
11782,3.928,0.00292645061613609
11783,3.928,0.00292388919629627
11784,3.928,0.00292009521352602
11785,3.929,0.00291551856592366
11786,3.929,0.00291107325699422
11787,3.929,0.00290759846508531
11788,3.930,0.00290550778072943
11789,3.930,0.00290441192367729
11790,3.930,0.00290417103087096
11791,3.931,0.0029033470069856
11792,3.931,0.00290103311002936
11793,3.931,0.00290019961460508
11794,3.932,0.0028994680960831
11795,3.932,0.00290131788763265
11796,3.932,0.00289672924274767
11797,3.933,0.0028923938036696
11798,3.933,0.00288978944618672
11799,3.933,0.00289298577485161
11800,3.934,0.0028963118635996
11801,3.934,0.00289711947015085
11802,3.934,0.00289384421199502
11803,3.935,0.00288964958312878
11804,3.935,0.00288690031110054
11805,3.935,0.00288821401354766
11806,3.936,0.00288719834885831
11807,3.936,0.00288488981910745
11808,3.936,0.00288168401890365
11809,3.937,0.00288058658326169
11810,3.937,0.00287932118566303
11811,3.937,0.0028748670366306
11812,3.938,0.00287032353941443
11813,3.938,0.00287016852189423
11814,3.938,0.00287415761836608
11815,3.939,0.00287596194652884
11816,3.939,0.00287292347684582
11817,3.939,0.00287096665690657
11818,3.940,0.00287049434283281
11819,3.940,0.00286974577554079
11820,3.940,0.00286576709776175
11821,3.941,0.00286255845609627
11822,3.941,0.00285988464066137
11823,3.941,0.0028562753528999
11824,3.942,0.00285282929132569
11825,3.942,0.00285007591496392
11826,3.942,0.00285042288900607
11827,3.943,0.00285109031678142
11828,3.943,0.00284988080126233
11829,3.943,0.00285007938786152
11830,3.944,0.00285153326908454
11831,3.944,0.00285379728260251
11832,3.944,0.00285252493920865
11833,3.945,0.0028475946874869
11834,3.945,0.00284348530247087
11835,3.945,0.002840297498191
11836,3.946,0.00284176337669664
11837,3.946,0.0028435433945762
11838,3.946,0.00284453411754641
11839,3.947,0.00284470428952887
11840,3.947,0.00284418998496594
11841,3.947,0.00284085726614071
11842,3.948,0.00283684827943715
11843,3.948,0.00283405922694548
11844,3.948,0.00283473959915734
11845,3.949,0.00283510835773899
11846,3.949,0.00283409711310113
11847,3.949,0.00283275625890913
11848,3.950,0.00283114862303777
11849,3.950,0.00282971905209796
11850,3.950,0.0028264292709158
11851,3.951,0.00282331787038316
11852,3.951,0.00281796329371814
11853,3.951,0.00281549311636985
11854,3.952,0.00280986386507638
11855,3.952,0.00280709691284217
11856,3.952,0.00280742210234483
11857,3.953,0.00281177711593664
11858,3.953,0.00281485063031364
11859,3.953,0.00281647342064726
11860,3.954,0.00281967006503012
11861,3.954,0.00282444340492388
11862,3.954,0.0028235865463703
11863,3.955,0.00281931677662869
11864,3.955,0.00281618801160804
11865,3.955,0.00281567181273732
11866,3.956,0.00281487178341721
11867,3.956,0.00281507289576011
11868,3.956,0.00281431927698067
11869,3.957,0.00281382454693149
11870,3.957,0.00281290864911868
11871,3.957,0.00281454406817085
11872,3.958,0.00281512625209598
11873,3.958,0.00281313375602683
11874,3.958,0.00281211051410635
11875,3.959,0.0028127274270075
11876,3.959,0.00281433695718664
11877,3.959,0.00281624073650798
11878,3.960,0.0028177050364238
11879,3.960,0.00281674430666015
11880,3.960,0.00281398272163132
11881,3.961,0.0028095563557797
11882,3.961,0.00280737127175266
11883,3.961,0.0028058864501692
11884,3.962,0.00281107716921103
11885,3.962,0.00281446135006435
11886,3.962,0.00281617980294098
11887,3.963,0.0028142510819005
11888,3.963,0.00281337685885891
11889,3.963,0.00281232835950133
11890,3.964,0.00281145066356214
11891,3.964,0.00281203474179505
11892,3.964,0.00281211588131173
11893,3.965,0.00281286886865525
11894,3.965,0.00281188003999282
11895,3.965,0.00281101686707996
11896,3.966,0.00280452823148919
11897,3.966,0.0027971230666497
11898,3.966,0.00279008729182777
11899,3.967,0.00278755207657895
11900,3.967,0.00278689696180419
11901,3.967,0.00278965254819171
11902,3.968,0.00279056465738895
11903,3.968,0.00279089174119938
11904,3.968,0.00279013749098401
11905,3.969,0.00279207820930711
11906,3.969,0.00279258272661317
11907,3.969,0.00278935451043394
11908,3.970,0.00278352667254128
11909,3.970,0.00278214414357807
11910,3.970,0.00278087590451773
11911,3.971,0.00278257794006024
11912,3.971,0.00278200838485366
11913,3.971,0.00278318853860211
11914,3.972,0.00278445740909838
11915,3.972,0.00278612250563914
11916,3.972,0.00278571396659406
11917,3.973,0.00278265087090987
11918,3.973,0.00277849318104539
11919,3.973,0.00277853106720104
11920,3.974,0.00278030855933689
11921,3.974,0.00277815567854215
11922,3.974,0.00276943396979386
11923,3.975,0.00276379650983334
11924,3.975,0.00276423093775145
11925,3.975,0.00277023526198583
11926,3.976,0.00277177659708481
11927,3.976,0.00277220786782327
11928,3.976,0.00276799492731514
11929,3.977,0.00276248533312993
11930,3.977,0.00275763053800152
11931,3.977,0.00275502049759529
11932,3.978,0.00275551649051632
11933,3.978,0.00275600932625772
11934,3.978,0.00275982635643932
11935,3.979,0.00276121488404385
11936,3.979,0.00275726872521507
11937,3.979,0.00274931389540071
11938,3.980,0.00274667638753163
11939,3.980,0.00274569482038237
11940,3.980,0.00274702904449713
11941,3.981,0.00274111438416444
11942,3.981,0.00273785585906069
11943,3.981,0.00273378436020031
11944,3.982,0.00273259694493869
11945,3.982,0.00273107550007143
11946,3.982,0.00273166715553548
11947,3.983,0.00273206874878536
11948,3.983,0.00273330352174154
11949,3.983,0.0027319020497005
11950,3.984,0.0027338323493308
11951,3.984,0.00273372910955666
11952,3.984,0.00273280563451272
11953,3.985,0.00272831707222225
11954,3.985,0.00272545887749652
11955,3.985,0.00272415180512664
11956,3.986,0.00272435228603361
11957,3.986,0.00272799756564294
11958,3.986,0.0027296374047466
11959,3.987,0.00272771752380911
11960,3.987,0.00272266161633779
11961,3.987,0.00272169804511246
11962,3.988,0.00272398289601604
11963,3.988,0.00272467431835663
11964,3.988,0.00272012829539675
11965,3.989,0.0027157082439044
11966,3.989,0.00271363271401078
11967,3.989,0.00271491958043098
11968,3.990,0.00271569182657029
11969,3.990,0.0027182829238987
11970,3.990,0.00272057914064897
11971,3.991,0.00272129739901648
11972,3.991,0.00271752772652943
11973,3.991,0.0027134148686158
11974,3.992,0.00270854270899939
11975,3.992,0.00270741685874069
11976,3.992,0.00270526650368967
11977,3.993,0.00270534685391144
11978,3.993,0.0027030973634198
11979,3.993,0.00270216883688844
11980,3.994,0.00270172762103412
11981,3.994,0.00270275465157016
11982,3.994,0.00270478598094886
11983,3.995,0.0027047864545258
11984,3.995,0.00270370212117934
11985,3.995,0.00270117069454608
11986,3.996,0.00270141363951918
11987,3.996,0.00269793884761027
11988,3.996,0.00269733914133814
11989,3.997,0.00269766764587942
11990,3.997,0.00270134165582344
11991,3.997,0.00270497462243219
11992,3.998,0.00270601838602031
11993,3.998,0.00270620166029826
11994,3.998,0.00270407656268433
11995,3.999,0.00270136233535007
11996,3.999,0.0026985036670474
11997,3.999,0.00269639198744693
11998,4.000,0.00269723148151251
11999,4.000,0.00269984436338041
12000,4.000,0.00270036198298196
12001,4.001,0.00269827382436979
12002,4.001,0.00269609252895832
12003,4.001,0.00269674022436093
12004,4.002,0.00269617745709057
12005,4.002,0.00269526897864991
12006,4.002,0.00269132818702652
12007,4.003,0.00269152330072811
12008,4.003,0.00269092343659701
12009,4.003,0.00269151888067662
12010,4.004,0.00268932921873911
12011,4.004,0.00268732519896427
12012,4.004,0.00268775962688238
12013,4.005,0.00268733956413162
12014,4.005,0.00268570367150251
12015,4.005,0.00268007962955544
12016,4.006,0.0026771876530076
12017,4.006,0.00267613615432936
12018,4.006,0.00267590994240834
12019,4.007,0.00267574876838786
12020,4.007,0.00267700532588354
12021,4.007,0.00267851035341668
12022,4.008,0.00267948197545009
12023,4.008,0.00267768775026216
12024,4.008,0.00267704258060326
12025,4.009,0.00267721527832942
12026,4.009,0.002675904259485
12027,4.009,0.00267335183760715
12028,4.010,0.00266749921585434
12029,4.010,0.0026638043685247
12030,4.010,0.00266277307579615
12031,4.011,0.00266369007862183
12032,4.011,0.00266337799141467
12033,4.011,0.00266043265853095
12034,4.012,0.00265642130394267
12035,4.012,0.00265288715705657
12036,4.012,0.00265242699812442
12037,4.013,0.00265566894803508
12038,4.013,0.00265843369024354
12039,4.013,0.00265875809045128
12040,4.014,0.00265388545725791
12041,4.014,0.00264882481401714
12042,4.014,0.00264514227968809
12043,4.015,0.00264399180342823
12044,4.015,0.00264306864410225
12045,4.015,0.00264068307916824
12046,4.016,0.0026377832096713
12047,4.016,0.00263694071628506
12048,4.016,0.00263690409300127
12049,4.017,0.00263590784496669
12050,4.017,0.00263228624420464
12051,4.017,0.00262957754193474
12052,4.018,0.00262937043095053
12053,4.018,0.00263059715309864
12054,4.018,0.00262984353431919
12055,4.019,0.00263171826758787
12056,4.019,0.00263266573719706
12057,4.019,0.0026325634445768
12058,4.020,0.00262694619056596
12059,4.020,0.0026204697101168
12060,4.020,0.0026158386011657
12061,4.021,0.00261317394155174
12062,4.021,0.00261663878834479
12063,4.021,0.00261964537051348
12064,4.022,0.0026180700957334
12065,4.022,0.00261458504299067
12066,4.022,0.00261262522373076
12067,4.023,0.00261216885341418
12068,4.023,0.00260706448323543
12069,4.023,0.00260668877885858
12070,4.024,0.0026077751643718
12071,4.024,0.00261060715450654
12072,4.024,0.0026080904087586
12073,4.025,0.0026071012643782
12074,4.025,0.00260676612975969
12075,4.025,0.00260877662175278
12076,4.026,0.00261007532759662
12077,4.026,0.00260948682931221
12078,4.026,0.00260876983381656
12079,4.027,0.00260881734937011
12080,4.027,0.00260945604681075
12081,4.027,0.00260850226284229
12082,4.028,0.00260547752689069
12083,4.028,0.0026025885496635
12084,4.028,0.00259811340538648
12085,4.029,0.00259758173633555
12086,4.029,0.0025994357900776
12087,4.029,0.00260216753975885
12088,4.030,0.00260213454723164
12089,4.030,0.00260056227177222
12090,4.030,0.00260180651626732
12091,4.031,0.00260257671023986
12092,4.031,0.00260444686559807
12093,4.031,0.00260056100890037
12094,4.032,0.00259832683072997
12095,4.032,0.00259648903646304
12096,4.032,0.00259751290981945
12097,4.033,0.00259724202380656
12098,4.033,0.00259766587517288
12099,4.033,0.00259683711551807
12100,4.034,0.00259733563418281
12101,4.034,0.00259700460389783
12102,4.034,0.0025954872633641
12103,4.035,0.00259439724709429
12104,4.035,0.00259373834370397
12105,4.035,0.00259814497718286
12106,4.036,0.0026012241744832
12107,4.036,0.00260119102409701
12108,4.036,0.00259780100246136
12109,4.037,0.00259549199913356
12110,4.037,0.00259624719650282
12111,4.037,0.00259556556141911
12112,4.038,0.00259379896155301
12113,4.038,0.00259021714125439
12114,4.038,0.00258841170807875
12115,4.039,0.00258629229338817
12116,4.039,0.00258571800241213
12117,4.039,0.00258532493354727
12118,4.040,0.00258520653931087
12119,4.040,0.00258309549114633
12120,4.040,0.00258060321354057
12121,4.041,0.00257790587711737
12122,4.041,0.00257911270903376
12123,4.041,0.00258352786689767
12124,4.042,0.00259077406774242
12125,4.042,0.00259351560468055
12126,4.042,0.00259125664265
12127,4.043,0.00258235686897016
12128,4.043,0.00257680796789847
12129,4.043,0.00257568211763977
12130,4.044,0.00257765172415656
12131,4.044,0.00257623525551225
12132,4.044,0.00257155347382796
12133,4.045,0.00256893869765227
12134,4.045,0.00256786146796
12135,4.045,0.00257051381457337
12136,4.046,0.00257051207812457
12137,4.046,0.00256919048272836
12138,4.046,0.00256676292730517
12139,4.047,0.00256644847221328
12140,4.047,0.00256475796037644
12141,4.047,0.00255833215266046
12142,4.048,0.00255172543855126
12143,4.048,0.00254926662704966
12144,4.048,0.00255252341570461
12145,4.049,0.00255687227279613
12146,4.049,0.00255805589944219
12147,4.049,0.00255388305511545
12148,4.050,0.00254871017413857
12149,4.050,0.00254636612611679
12150,4.050,0.00254914160273602
12151,4.051,0.00255223153444714
12152,4.051,0.00255315500949107
12153,4.051,0.00254970736932704
12154,4.052,0.00254387479566493
12155,4.052,0.00254145387031898
12156,4.052,0.00254113957308608
12157,4.053,0.0025433047668814
12158,4.053,0.00254369278425883
12159,4.053,0.00254200085169116
12160,4.054,0.00253894722754587
12161,4.054,0.00253382596645606
12162,4.054,0.00253218486448055
12163,4.055,0.00253014864147341
12164,4.055,0.00253082996083916
12165,4.055,0.00252928973075306
12166,4.056,0.00252887314089991
12167,4.056,0.00253003072081396
12168,4.056,0.0025288349390263
12169,4.057,0.0025260417822011
12170,4.057,0.00252326725273576
12171,4.057,0.00252319400616817
12172,4.058,0.00252237629664209
12173,4.058,0.00252019105475607
12174,4.058,0.00251889755825863
12175,4.059,0.00251978030568525
12176,4.059,0.00251966570006441
12177,4.059,0.00252185267839923
12178,4.060,0.00252138131147936
12179,4.060,0.00251992616738449
12180,4.060,0.00251719268125444
12181,4.061,0.00251667521951187
12182,4.061,0.00251413621564748
12183,4.061,0.00251197702049347
12184,4.062,0.00251268233442447
12185,4.062,0.00251640401778102
12186,4.062,0.0025182700688057
12187,4.063,0.00251727729366872
12188,4.063,0.0025148448446171
12189,4.063,0.00251257356958596
12190,4.064,0.00251180511206222
12191,4.064,0.0025123877695643
12192,4.064,0.00251124297622778
12193,4.065,0.00250768530835339
12194,4.065,0.00250318885311382
12195,4.065,0.0025005952300417
12196,4.066,0.00250157316643438
12197,4.066,0.00250471566518646
12198,4.066,0.00250510005180731
12199,4.067,0.00250406181328356
12200,4.067,0.00250355445451583
12201,4.067,0.00250286240073931
12202,4.068,0.00250480264548547
12203,4.068,0.00250729697525799
12204,4.068,0.00251031350254253
12205,4.069,0.00250887682794854
12206,4.069,0.00250577710898055
12207,4.069,0.00250366685011092
12208,4.070,0.00250123882111078
12209,4.070,0.0024972700884476
12210,4.070,0.0024950943181005
12211,4.071,0.00249518792847674
12212,4.071,0.00249644701171614
12213,4.071,0.00249969085593457
12214,4.072,0.00250673547085948
12215,4.072,0.00251049109389714
12216,4.072,0.00251136058116927
12217,4.073,0.0025079394613142
12218,4.073,0.00250698109943527
12219,4.073,0.00250609235336734
12220,4.074,0.00250713611695546
12221,4.074,0.00251073151312652
12222,4.074,0.00251142198831322
12223,4.075,0.00250795619436628
12224,4.075,0.00250181816357424
12225,4.075,0.00249745273128963
12226,4.076,0.00249428971086991
12227,4.076,0.00249498271180031
12228,4.076,0.0024952344968764
12229,4.077,0.00249732376050144
12230,4.077,0.00249504790755983
12231,4.077,0.00249448403527659
12232,4.078,0.00249198781119629
12233,4.078,0.00249157169492008
12234,4.078,0.00248986224000541
12235,4.079,0.00248922227969291
12236,4.079,0.00248598853844932
12237,4.079,0.00248373510148313
12238,4.080,0.00248186526184289
12239,4.080,0.00248163478772936
12240,4.080,0.00247812526684444
12241,4.081,0.00247603994969394
12242,4.081,0.00247484416790628
12243,4.081,0.00247701993825339
12244,4.082,0.00247688102234934
12245,4.082,0.00247853996238981
12246,4.082,0.00247954126191181
12247,4.083,0.00247942760344486
12248,4.083,0.00247659340328437
12249,4.083,0.00247303620898693
12250,4.084,0.00247168982973056
12251,4.084,0.00247132328117466
12252,4.084,0.00247324347783012
12253,4.085,0.00247407665753643
12254,4.085,0.0024750451223902
12255,4.085,0.00247407886756218
12256,4.086,0.0024719307225369
12257,4.086,0.00246517120093324
12258,4.086,0.00245913435774859
12259,4.087,0.00245451635109298
12260,4.087,0.00245854017654084
12261,4.087,0.00246277016581901
12262,4.088,0.0024653022238882
12263,4.088,0.00246085833568959
12264,4.088,0.00245665328813055
12265,4.089,0.00245309341023041
12266,4.089,0.00244994696500379
12267,4.089,0.0024432600585318
12268,4.090,0.00243902028199675
12269,4.090,0.00243889210050347
12270,4.090,0.00244375273641421
12271,4.091,0.00244671953811947
12272,4.091,0.00244653058091817
12273,4.091,0.00244558516347575
12274,4.092,0.00244304347600867
12275,4.092,0.00244463911459741
12276,4.092,0.00244322753958153
12277,4.093,0.0024427759050344
12278,4.093,0.00244040959889618
12279,4.093,0.0024401055624971
12280,4.094,0.00243658230788075
12281,4.094,0.00243112859577513
12282,4.094,0.00242869851460823
12283,4.095,0.00243127871966689
12284,4.095,0.00243530696516623
12285,4.095,0.00243401915159214
12286,4.096,0.00243131013360428
12287,4.096,0.00242744337784338
12288,4.096,0.00242668297112772
12289,4.097,0.00242619708118152
12290,4.097,0.00242730193619563
12291,4.097,0.00242782681731035
12292,4.098,0.00242792311128929
12293,4.098,0.00242599865244131
12294,4.098,0.00242309057427732
12295,4.099,0.00242082877078509
12296,4.099,0.00241883943189557
12297,4.099,0.00241678742299025
12298,4.100,0.00241696880296042
12299,4.100,0.00241784713033554
12300,4.100,0.00241762186556841
12301,4.101,0.00241406119837336
12302,4.101,0.00241207975243294
12303,4.101,0.00241351626916795
12304,4.102,0.00241803261463924
12305,4.102,0.00241950764896582
12306,4.102,0.00241847919769894
12307,4.103,0.00241496999253199
12308,4.103,0.00241080314684656
12309,4.103,0.00240978211495183
12310,4.104,0.00241154255831764
12311,4.104,0.00241446373877713
12312,4.104,0.002415797015738
12313,4.105,0.00241452262017737
12314,4.105,0.00241250865528668
12315,4.105,0.0024105737777459
12316,4.106,0.0024095385385428
12317,4.106,0.00240911089856092
12318,4.106,0.00240994060536962
12319,4.107,0.00241023927456332
12320,4.107,0.00241057267273303
12321,4.107,0.00241035151229943
12322,4.108,0.00241189426812924
12323,4.108,0.00241274102370799
12324,4.108,0.00241380483538681
12325,4.109,0.00241325169751434
12326,4.109,0.00241260068707311
12327,4.109,0.0024083935873473
12328,4.110,0.00240477261802118
12329,4.110,0.00240246329897541
12330,4.110,0.00240448610396909
12331,4.111,0.00240632216178721
