2.941-2.962 min,,
#Point,X(Thompsons),Y(Counts)
88,111.0100,143.628311157227
89,112.0300,222.750732421875
90,112.9500,37.4890327453613
91,114.0400,102.219627380371
92,114.9400,24.9150428771973
93,121.9600,58.727367401123
94,123.0400,224.320724487305
95,124.0800,768.234008789063
96,125.0500,830.28369140625
97,126.0500,351.230895996094
98,126.9500,25.9609680175781
99,127.9900,85.7066040039063
100,132.9000,78.1776275634766
101,140.0000,29.9949340820313
102,141.9900,10.0861940383911
103,154.0800,43.3083152770996
104,156.1400,14373.900390625
105,157.1100,1540.55261230469
106,157.9900,10.1334762573242
107,158.1100,80.0900192260742
108,171.1200,809.976867675781
109,172.0700,82.9211578369141
110,190.9100,47.3298683166504
111,192.9200,24.382116317749
112,206.9600,197.7041015625
113,208.0300,10.8918437957764
114,266.9200,79.7826080322266
115,355.0500,29.4570808410645
3.249-3.287 min,,
#Point,X(Thompsons),Y(Counts)
0,30.0600,3145.90698242188
1,31.0300,1159.06726074219
2,32.0300,2243.67211914063
3,32.9900,401.425018310547
4,34.0200,627.452270507813
5,34.9900,624.50439453125
6,35.9700,84.5213470458984
7,37.0100,330.102661132813
8,38.0300,634.693908691406
9,39.0600,12166.1474609375
10,40.0500,3006.92016601563
11,41.0700,42230.8984375
12,42.0700,17363.916015625
13,43.0700,11450.68359375
14,44.0400,2813.74609375
15,45.0100,4804.30517578125
16,46.0100,2297.91723632813
17,47.0100,2836.99047851563
18,47.9800,2339.09545898438
19,48.9500,455.089599609375
20,49.9900,900.3037109375
21,51.0200,1623.57971191406
22,52.0200,926.859375
23,53.0600,6737.04248046875
24,54.0400,3223.57543945313
25,55.0700,50260.22265625
26,56.0800,57392.59375
27,57.0800,15681.087890625
28,58.0800,15729.5478515625
29,59.0400,1093.78149414063
30,60.0200,885.226867675781
31,61.0100,3160.5869140625
32,61.9900,1607.2939453125
33,63.0000,14716.810546875
34,63.9500,631.629760742188
35,65.0200,2325.99975585938
36,66.0200,726.789001464844
37,67.0600,10066.3740234375
38,68.0700,4562.298828125
39,69.0800,76166.6875
40,70.0900,36460.35546875
41,71.0800,4241.8447265625
42,72.0700,3568.08642578125
43,73.0600,8446.4814453125
44,74.0700,19946.4921875
45,75.0500,852.268798828125
46,75.8600,6.7408618927002
47,75.9700,143.455871582031
48,77.0200,1710.98767089844
49,78.0100,12489.2880859375
50,79.0300,5103.79541015625
51,80.0200,1893.91333007813
52,81.0700,18633.71484375
53,82.0700,9196.34375
54,83.0800,14723.1552734375
55,84.0800,7485.72607421875
56,85.0700,1916.24951171875
57,86.0500,7606.16845703125
58,87.0400,572.86474609375
59,88.0500,1097.76879882813
60,88.9700,122.892974853516
61,89.9400,15.4789009094238
62,91.0400,1275.96948242188
63,91.8900,26.9612903594971
64,91.9900,346.933654785156
65,93.0500,1531.45617675781
66,94.0300,2318.0205078125
67,95.0700,3250.83618164063
68,96.0700,5473.603515625
69,97.0800,4832.9677734375
70,98.0800,7872.24267578125
71,99.0600,1429.31005859375
72,100.0500,1208.49792480469
73,100.9900,74.0081024169922
74,101.8900,14.4120035171509
75,101.9900,35.9178848266602
76,102.8400,31.3994750976563
77,102.9500,87.2541122436523
78,103.9000,38.5719261169434
79,104.0100,52.1598587036133
80,105.0200,330.944366455078
81,106.0000,216.840240478516
82,107.0600,1220.31616210938
83,108.0600,1370.04760742188
84,109.0900,22344.1953125
85,110.0900,4657.685546875
86,111.0900,3172.93090820313
87,112.0600,1049.38256835938
88,113.0400,801.158386230469
89,114.0700,3516.69360351563
90,115.0300,311.017608642578
91,115.9600,6.88466358184814
92,117.0000,32.966854095459
93,118.9500,54.134593963623
94,120.0000,16.5069370269775
95,120.1000,28.3546295166016
96,120.9100,24.7835788726807
97,121.0400,261.60400390625
98,122.0600,479.771362304688
99,123.1000,6509.35986328125
100,124.1000,4693.208984375
101,125.1100,1889.63342285156
102,126.1100,31203.666015625
103,127.1000,2893.375
104,128.0400,270.432403564453
105,129.0100,15.5719385147095
106,132.9500,97.4364242553711
107,136.0200,145.175186157227
108,136.1600,6.87896013259888
109,137.0600,116.620506286621
110,138.0800,550.429138183594
111,139.0700,269.570007324219
112,140.0600,446.279296875
113,141.1000,14332.6162109375
114,142.1100,35433.16796875
115,143.1000,3331.61547851563
116,144.0900,196.707138061523
117,146.9000,14.6379308700562
118,154.0400,43.8831329345703
119,154.9200,10.6241493225098
120,155.0200,17.6697540283203
121,156.1200,16625.1328125
122,157.1200,4341.15771484375
123,158.1000,443.498565673828
124,159.1000,14.2212562561035
125,176.8300,13.9481945037842
